wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,5000.0,9.8,68.0,1022.3,2024-12-05 16:00:00,340,16
0.0,6000.0,9.3,69.0,1022.4,2024-12-05 17:00:00,340,17
0.0,5000.0,8.0,80.0,1022.4,2024-12-05 18:00:00,340,18
0.0,5000.0,7.9,76.0,1022.9,2024-12-05 19:00:00,340,19
2.0,4500.0,5.9,90.0,1023.5,2024-12-05 20:00:00,340,20
0.0,4500.0,6.0,92.0,1023.5,2024-12-05 21:00:00,340,21
2.0,4500.0,6.5,82.0,1023.9,2024-12-05 22:00:00,340,22
2.0,3500.0,6.0,87.0,1024.4,2024-12-05 23:00:00,340,23
2.0,2200.0,5.2,93.0,1024.3,2024-12-06 00:00:00,341,0
0.0,4000.0,4.6,89.0,1026.6,2024-12-06 01:00:00,341,1
2.0,5000.0,4.6,86.0,1026.8,2024-12-06 02:00:00,341,2
1.0,4000.0,3.7,92.0,1026.8,2024-12-06 03:00:00,341,3
2.0,4000.0,4.3,83.0,1027.0,2024-12-06 04:00:00,341,4
0.0,4000.0,3.0,93.0,1027.1,2024-12-06 05:00:00,341,5
0.0,4000.0,3.4,88.0,1027.1,2024-12-06 06:00:00,341,6
1.0,3500.0,2.3,94.0,1027.6,2024-12-06 07:00:00,341,7
1.0,600.0,3.4,98.0,1024.5,2024-12-06 08:00:00,341,8
2.0,1000.0,4.1,97.0,1025.3,2024-12-06 09:00:00,341,9
1.0,1200.0,5.5,90.0,1025.8,2024-12-06 10:00:00,341,10
1.0,2200.0,7.4,77.0,1025.1,2024-12-06 11:00:00,341,11
1.0,3800.0,9.9,62.0,1024.3,2024-12-06 12:00:00,341,12
2.0,5000.0,10.8,52.0,1023.5,2024-12-06 13:00:00,341,13
2.0,5000.0,11.5,50.0,1023.1,2024-12-06 14:00:00,341,14
2.0,8000.0,11.5,44.0,1022.9,2024-12-06 15:00:00,341,15
