wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,3000.0,2.1,94.0,1028.2,2024-02-29 16:00:00,60,16
6.0,2300.0,2.1,93.0,1028.6,2024-02-29 17:00:00,60,17
4.0,2300.0,2.1,94.0,1029.6,2024-02-29 18:00:00,60,18
5.0,3000.0,2.2,93.0,1030.2,2024-02-29 19:00:00,60,19
4.0,3000.0,2.3,93.0,1030.8,2024-02-29 20:00:00,60,20
4.0,2800.0,2.3,93.0,1031.7,2024-02-29 21:00:00,60,21
5.0,4000.0,2.5,90.0,1032.6,2024-02-29 22:00:00,60,22
4.0,3500.0,2.4,92.0,1033.2,2024-02-29 23:00:00,60,23
3.0,5000.0,2.4,87.0,1033.3,2024-03-01 00:00:00,61,0
4.0,5000.0,2.3,86.0,1033.1,2024-03-01 01:00:00,61,1
3.0,5000.0,2.1,89.0,1032.8,2024-03-01 02:00:00,61,2
3.0,5000.0,2.1,91.0,1032.5,2024-03-01 03:00:00,61,3
2.0,5000.0,2.1,89.0,1031.9,2024-03-01 04:00:00,61,4
2.0,6000.0,2.0,85.0,1032.4,2024-03-01 05:00:00,61,5
2.0,7000.0,1.9,85.0,1033.0,2024-03-01 06:00:00,61,6
3.0,8000.0,1.7,84.0,1032.8,2024-03-01 07:00:00,61,7
3.0,10000.0,2.0,73.0,1033.7,2024-03-01 08:00:00,61,8
4.0,10000.0,2.4,66.0,1033.6,2024-03-01 09:00:00,61,9
4.0,10000.0,2.9,57.0,1034.1,2024-03-01 10:00:00,61,10
3.0,10000.0,3.9,57.0,1033.7,2024-03-01 11:00:00,61,11
3.0,10000.0,5.1,54.0,1033.5,2024-03-01 12:00:00,61,12
3.0,10000.0,5.6,52.0,1032.5,2024-03-01 13:00:00,61,13
4.0,10000.0,5.9,48.0,1031.4,2024-03-01 14:00:00,61,14
4.0,10000.0,5.9,43.0,1030.8,2024-03-01 15:00:00,61,15
