wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,15.2,89.0,1021.2,2023-10-07 16:00:00,280,16
2.0,10000.0,15.2,91.0,1021.3,2023-10-07 17:00:00,280,17
2.0,10000.0,15.2,91.0,1021.6,2023-10-07 18:00:00,280,18
2.0,10000.0,15.0,91.0,1021.9,2023-10-07 19:00:00,280,19
2.0,10000.0,15.2,93.0,1022.4,2023-10-07 20:00:00,280,20
2.0,10000.0,15.2,91.0,1022.6,2023-10-07 21:00:00,280,21
2.0,10000.0,15.2,91.0,1022.9,2023-10-07 22:00:00,280,22
1.0,10000.0,15.2,91.0,1022.8,2023-10-07 23:00:00,280,23
1.0,10000.0,15.2,92.0,1022.5,2023-10-08 00:00:00,281,0
2.0,10000.0,15.1,92.0,1022.2,2023-10-08 01:00:00,281,1
2.0,10000.0,15.1,92.0,1021.9,2023-10-08 02:00:00,281,2
2.0,10000.0,15.1,92.0,1021.9,2023-10-08 03:00:00,281,3
2.0,10000.0,15.1,92.0,1021.6,2023-10-08 04:00:00,281,4
2.0,10000.0,15.1,93.0,1021.6,2023-10-08 05:00:00,281,5
2.0,10000.0,15.1,93.0,1021.9,2023-10-08 06:00:00,281,6
1.0,10000.0,15.2,92.0,1022.5,2023-10-08 07:00:00,281,7
2.0,10000.0,15.7,90.0,1022.8,2023-10-08 08:00:00,281,8
1.0,10000.0,16.4,86.0,1023.3,2023-10-08 09:00:00,281,9
1.0,10000.0,17.6,79.0,1023.1,2023-10-08 10:00:00,281,10
2.0,10000.0,18.5,79.0,1022.9,2023-10-08 11:00:00,281,11
1.0,10000.0,19.3,75.0,1022.1,2023-10-08 12:00:00,281,12
2.0,10000.0,20.3,69.0,1021.6,2023-10-08 13:00:00,281,13
1.0,10000.0,20.8,64.0,1020.8,2023-10-08 14:00:00,281,14
2.0,10000.0,20.2,68.0,1021.0,2023-10-08 15:00:00,281,15
