wsd,pv,t,rh,slp,BJ
3.0,10000.0,15.4,37.0,1021.0,2021-11-11 16:00:00
2.0,10000.0,13.7,46.0,1020.9,2021-11-11 17:00:00
2.0,10000.0,12.5,51.0,1021.2,2021-11-11 18:00:00
2.0,10000.0,11.5,51.0,1022.3,2021-11-11 19:00:00
2.0,10000.0,9.5,68.0,1023.1,2021-11-11 20:00:00
1.0,10000.0,10.9,52.0,1024.1,2021-11-11 21:00:00
2.0,10000.0,11.0,49.0,1024.8,2021-11-11 22:00:00
1.0,10000.0,10.4,50.0,1025.2,2021-11-11 23:00:00
2.0,10000.0,8.0,77.0,1025.2,2021-11-12 00:00:00
0.0,10000.0,7.9,78.0,1025.2,2021-11-12 01:00:00
1.0,10000.0,8.9,67.0,1024.8,2021-11-12 02:00:00
1.0,10000.0,5.7,79.0,1024.2,2021-11-12 03:00:00
2.0,10000.0,5.9,84.0,1024.3,2021-11-12 04:00:00
1.0,8000.0,6.3,80.0,1024.1,2021-11-12 05:00:00
2.0,9000.0,5.6,82.0,1024.3,2021-11-12 06:00:00
1.0,8000.0,6.1,81.0,1024.7,2021-11-12 07:00:00
2.0,8000.0,8.4,76.0,1025.4,2021-11-12 08:00:00
2.0,10000.0,11.8,60.0,1025.7,2021-11-12 09:00:00
2.0,10000.0,14.7,38.0,1025.3,2021-11-12 10:00:00
4.0,20000.0,16.2,37.0,1024.7,2021-11-12 11:00:00
4.0,20000.0,16.9,33.0,1023.7,2021-11-12 12:00:00
4.0,20000.0,17.9,30.0,1022.8,2021-11-12 13:00:00
4.0,20000.0,17.6,29.0,1021.8,2021-11-12 14:00:00
4.0,20000.0,17.0,28.0,1021.2,2021-11-12 15:00:00
