wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,7000.0,16.9,54.0,1028.1,2021-10-22 16:00:00,295,16
2.0,7000.0,16.1,64.0,1028.1,2021-10-22 17:00:00,295,17
1.0,6000.0,14.7,67.0,1028.4,2021-10-22 18:00:00,295,18
1.0,5000.0,13.7,73.0,1028.4,2021-10-22 19:00:00,295,19
1.0,4000.0,12.0,93.0,1028.4,2021-10-22 20:00:00,295,20
1.0,4000.0,11.8,93.0,1028.4,2021-10-22 21:00:00,295,21
2.0,4000.0,11.9,88.0,1028.6,2021-10-22 22:00:00,295,22
1.0,4000.0,11.8,86.0,1028.8,2021-10-22 23:00:00,295,23
1.0,3500.0,11.1,94.0,1028.9,2021-10-23 00:00:00,296,0
0.0,3500.0,10.9,96.0,1028.8,2021-10-23 01:00:00,296,1
0.0,3500.0,11.0,97.0,1028.8,2021-10-23 02:00:00,296,2
0.0,2800.0,10.5,97.0,1028.5,2021-10-23 03:00:00,296,3
2.0,3000.0,10.2,93.0,1027.9,2021-10-23 04:00:00,296,4
2.0,3000.0,9.9,82.0,1027.9,2021-10-23 05:00:00,296,5
3.0,2800.0,9.5,86.0,1028.1,2021-10-23 06:00:00,296,6
2.0,4000.0,10.0,85.0,1028.5,2021-10-23 07:00:00,296,7
1.0,4000.0,11.6,88.0,1029.3,2021-10-23 08:00:00,296,8
2.0,4000.0,15.1,61.0,1029.7,2021-10-23 09:00:00,296,9
3.0,4000.0,17.2,43.0,1029.4,2021-10-23 10:00:00,296,10
4.0,5000.0,17.8,41.0,1029.2,2021-10-23 11:00:00,296,11
4.0,8000.0,18.7,36.0,1028.6,2021-10-23 12:00:00,296,12
3.0,9000.0,19.6,34.0,1027.3,2021-10-23 13:00:00,296,13
2.0,10000.0,20.0,33.0,1026.7,2021-10-23 14:00:00,296,14
4.0,10000.0,19.2,33.0,1026.1,2021-10-23 15:00:00,296,15
