wsd,pv,t,rh,slp,BJ
5.0,10000.0,18.8,32.0,1019.0,2023-11-07 16:00:00
4.0,10000.0,17.6,35.0,1018.9,2023-11-07 17:00:00
3.0,10000.0,15.9,43.0,1018.7,2023-11-07 18:00:00
4.0,10000.0,15.7,45.0,1018.7,2023-11-07 19:00:00
4.0,10000.0,15.0,50.0,1018.6,2023-11-07 20:00:00
5.0,10000.0,14.2,52.0,1018.2,2023-11-07 21:00:00
4.0,10000.0,14.2,49.0,1018.1,2023-11-07 22:00:00
4.0,10000.0,13.6,52.0,1017.6,2023-11-07 23:00:00
3.0,10000.0,13.2,55.0,1016.9,2023-11-08 00:00:00
3.0,10000.0,11.0,68.0,1017.0,2023-11-08 01:00:00
1.0,10000.0,11.9,62.0,1017.2,2023-11-08 02:00:00
2.0,10000.0,11.5,72.0,1017.0,2023-11-08 03:00:00
6.0,10000.0,13.9,64.0,1014.8,2023-11-08 04:00:00
4.0,10000.0,13.7,64.0,1015.8,2023-11-08 05:00:00
1.0,10000.0,12.8,69.0,1016.8,2023-11-08 06:00:00
0.0,10000.0,12.0,77.0,1017.0,2023-11-08 07:00:00
2.0,10000.0,14.1,67.0,1017.0,2023-11-08 08:00:00
2.0,10000.0,16.5,59.0,1017.6,2023-11-08 09:00:00
3.0,10000.0,18.0,50.0,1017.8,2023-11-08 10:00:00
2.0,10000.0,19.7,47.0,1017.6,2023-11-08 11:00:00
3.0,10000.0,21.1,44.0,1017.1,2023-11-08 12:00:00
2.0,10000.0,22.4,37.0,1016.2,2023-11-08 13:00:00
1.0,10000.0,23.4,35.0,1015.4,2023-11-08 14:00:00
1.0,10000.0,23.3,33.0,1015.0,2023-11-08 15:00:00
