wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,17.8,31.0,1025.7,2022-11-05 16:00:00,309,16
3.0,10000.0,16.4,35.0,1025.5,2022-11-05 17:00:00,309,17
3.0,10000.0,14.7,41.0,1025.8,2022-11-05 18:00:00,309,18
2.0,10000.0,13.2,47.0,1026.1,2022-11-05 19:00:00,309,19
2.0,10000.0,11.9,54.0,1026.0,2022-11-05 20:00:00,309,20
2.0,10000.0,11.3,59.0,1026.1,2022-11-05 21:00:00,309,21
1.0,10000.0,8.6,86.0,1026.2,2022-11-05 22:00:00,309,22
2.0,10000.0,7.3,87.0,1025.7,2022-11-05 23:00:00,309,23
2.0,10000.0,9.6,67.0,1025.1,2022-11-06 00:00:00,310,0
3.0,10000.0,9.5,63.0,1024.9,2022-11-06 01:00:00,310,1
3.0,10000.0,9.5,63.0,1024.1,2022-11-06 02:00:00,310,2
2.0,10000.0,9.2,67.0,1023.8,2022-11-06 03:00:00,310,3
3.0,10000.0,9.1,69.0,1023.4,2022-11-06 04:00:00,310,4
2.0,10000.0,9.1,71.0,1023.3,2022-11-06 05:00:00,310,5
3.0,10000.0,8.8,74.0,1023.6,2022-11-06 06:00:00,310,6
3.0,10000.0,9.4,74.0,1023.6,2022-11-06 07:00:00,310,7
2.0,8000.0,10.5,74.0,1024.3,2022-11-06 08:00:00,310,8
3.0,10000.0,13.9,61.0,1024.3,2022-11-06 09:00:00,310,9
5.0,10000.0,16.3,57.0,1023.9,2022-11-06 10:00:00,310,10
6.0,10000.0,18.5,45.0,1023.0,2022-11-06 11:00:00,310,11
6.0,10000.0,19.8,43.0,1021.8,2022-11-06 12:00:00,310,12
6.0,10000.0,20.7,36.0,1020.6,2022-11-06 13:00:00,310,13
4.0,10000.0,21.3,34.0,1019.6,2022-11-06 14:00:00,310,14
5.0,10000.0,21.3,33.0,1019.1,2022-11-06 15:00:00,310,15
