wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
7.0,10000.0,6.8,19.0,1028.0,2023-01-28 16:00:00,28,16
4.0,10000.0,5.9,22.0,1028.4,2023-01-28 17:00:00,28,17
4.0,10000.0,1.4,35.0,1028.1,2023-01-28 18:00:00,28,18
0.0,10000.0,2.4,32.0,1028.4,2023-01-28 19:00:00,28,19
2.0,10000.0,0.5,39.0,1028.3,2023-01-28 20:00:00,28,20
2.0,10000.0,0.7,40.0,1028.4,2023-01-28 21:00:00,28,21
3.0,10000.0,-1.0,50.0,1028.3,2023-01-28 22:00:00,28,22
3.0,10000.0,-0.8,46.0,1028.1,2023-01-28 23:00:00,28,23
3.0,10000.0,-1.0,49.0,1027.9,2023-01-29 00:00:00,29,0
3.0,10000.0,-2.3,55.0,1027.6,2023-01-29 01:00:00,29,1
3.0,10000.0,-2.6,55.0,1027.0,2023-01-29 02:00:00,29,2
2.0,10000.0,-2.0,49.0,1026.4,2023-01-29 03:00:00,29,3
3.0,10000.0,-2.4,51.0,1025.9,2023-01-29 04:00:00,29,4
3.0,10000.0,-3.8,59.0,1025.2,2023-01-29 05:00:00,29,5
2.0,10000.0,-4.8,62.0,1025.5,2023-01-29 06:00:00,29,6
3.0,10000.0,-3.9,60.0,1025.7,2023-01-29 07:00:00,29,7
3.0,10000.0,-0.9,49.0,1026.3,2023-01-29 08:00:00,29,8
3.0,10000.0,2.9,42.0,1026.9,2023-01-29 09:00:00,29,9
4.0,10000.0,6.8,30.0,1026.7,2023-01-29 10:00:00,29,10
6.0,10000.0,9.9,22.0,1026.2,2023-01-29 11:00:00,29,11
7.0,10000.0,11.0,18.0,1025.4,2023-01-29 12:00:00,29,12
7.0,10000.0,12.5,16.0,1024.3,2023-01-29 13:00:00,29,13
6.0,10000.0,13.3,15.0,1024.0,2023-01-29 14:00:00,29,14
5.0,10000.0,13.4,15.0,1023.9,2023-01-29 15:00:00,29,15
