wsd,pv,t,rh,slp,BJ
4.0,10000.0,21.4,21.0,1019.6,2023-03-28 16:00:00
5.0,10000.0,20.9,21.0,1019.7,2023-03-28 17:00:00
4.0,10000.0,18.9,20.0,1020.0,2023-03-28 18:00:00
2.0,10000.0,16.8,30.0,1020.3,2023-03-28 19:00:00
2.0,10000.0,14.0,42.0,1020.7,2023-03-28 20:00:00
3.0,10000.0,15.2,41.0,1021.0,2023-03-28 21:00:00
4.0,10000.0,15.5,40.0,1020.8,2023-03-28 22:00:00
3.0,10000.0,14.8,43.0,1020.6,2023-03-28 23:00:00
3.0,10000.0,14.0,49.0,1020.6,2023-03-29 00:00:00
3.0,10000.0,13.2,53.0,1020.2,2023-03-29 01:00:00
3.0,10000.0,13.2,50.0,1019.5,2023-03-29 02:00:00
3.0,10000.0,12.6,52.0,1018.8,2023-03-29 03:00:00
3.0,10000.0,12.3,53.0,1018.2,2023-03-29 04:00:00
2.0,10000.0,11.9,55.0,1018.5,2023-03-29 05:00:00
3.0,10000.0,11.1,60.0,1018.7,2023-03-29 06:00:00
3.0,10000.0,11.7,57.0,1019.2,2023-03-29 07:00:00
3.0,10000.0,13.0,52.0,1019.8,2023-03-29 08:00:00
3.0,10000.0,15.1,48.0,1019.9,2023-03-29 09:00:00
3.0,10000.0,16.3,45.0,1019.6,2023-03-29 10:00:00
2.0,8000.0,18.2,40.0,1019.2,2023-03-29 11:00:00
2.0,7000.0,19.5,37.0,1018.5,2023-03-29 12:00:00
3.0,7000.0,19.6,38.0,1017.9,2023-03-29 13:00:00
3.0,6000.0,19.5,38.0,1017.6,2023-03-29 14:00:00
3.0,6000.0,18.8,38.0,1017.2,2023-03-29 15:00:00
