wsd,pv,t,rh,slp,BJ
5.0,8000.0,20.2,44.0,1021.1,2022-11-03 16:00:00
4.0,8000.0,18.8,48.0,1021.7,2022-11-03 17:00:00
3.0,8000.0,17.4,53.0,1022.5,2022-11-03 18:00:00
3.0,8000.0,16.0,61.0,1023.5,2022-11-03 19:00:00
2.0,9000.0,14.6,67.0,1023.9,2022-11-03 20:00:00
3.0,10000.0,14.8,64.0,1024.8,2022-11-03 21:00:00
1.0,10000.0,13.6,70.0,1025.3,2022-11-03 22:00:00
0.0,10000.0,12.7,77.0,1025.5,2022-11-03 23:00:00
2.0,7000.0,12.8,78.0,1025.6,2022-11-04 00:00:00
2.0,6000.0,11.9,81.0,1025.8,2022-11-04 01:00:00
3.0,5000.0,12.2,82.0,1025.9,2022-11-04 02:00:00
3.0,5000.0,12.3,87.0,1025.8,2022-11-04 03:00:00
3.0,5000.0,12.2,88.0,1025.9,2022-11-04 04:00:00
3.0,4000.0,11.4,91.0,1026.4,2022-11-04 05:00:00
3.0,4000.0,11.1,91.0,1027.1,2022-11-04 06:00:00
4.0,4000.0,11.2,90.0,1027.6,2022-11-04 07:00:00
6.0,6000.0,11.9,82.0,1028.3,2022-11-04 08:00:00
5.0,8000.0,12.7,78.0,1029.1,2022-11-04 09:00:00
6.0,10000.0,13.9,69.0,1029.1,2022-11-04 10:00:00
6.0,10000.0,14.9,62.0,1028.8,2022-11-04 11:00:00
4.0,10000.0,15.1,62.0,1028.4,2022-11-04 12:00:00
4.0,10000.0,16.4,56.0,1027.8,2022-11-04 13:00:00
4.0,10000.0,15.9,57.0,1027.4,2022-11-04 14:00:00
3.0,10000.0,16.4,54.0,1027.6,2022-11-04 15:00:00
