wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,14.5,29.0,1023.8,2024-03-09 16:00:00,69,16
3.0,10000.0,13.7,33.0,1023.5,2024-03-09 17:00:00,69,17
4.0,10000.0,12.5,40.0,1023.2,2024-03-09 18:00:00,69,18
2.0,10000.0,11.3,46.0,1023.9,2024-03-09 19:00:00,69,19
2.0,10000.0,10.1,51.0,1024.3,2024-03-09 20:00:00,69,20
2.0,10000.0,9.0,54.0,1025.0,2024-03-09 21:00:00,69,21
2.0,10000.0,8.8,51.0,1025.5,2024-03-09 22:00:00,69,22
2.0,10000.0,7.7,54.0,1025.4,2024-03-09 23:00:00,69,23
2.0,10000.0,5.7,76.0,1025.6,2024-03-10 00:00:00,70,0
2.0,10000.0,6.8,62.0,1025.6,2024-03-10 01:00:00,70,1
3.0,10000.0,6.1,63.0,1025.3,2024-03-10 02:00:00,70,2
1.0,8000.0,4.2,79.0,1024.9,2024-03-10 03:00:00,70,3
1.0,6000.0,4.1,78.0,1024.9,2024-03-10 04:00:00,70,4
1.0,5000.0,4.7,70.0,1024.9,2024-03-10 05:00:00,70,5
2.0,5000.0,3.6,81.0,1025.4,2024-03-10 06:00:00,70,6
2.0,5000.0,4.8,73.0,1026.1,2024-03-10 07:00:00,70,7
3.0,5000.0,7.8,64.0,1026.1,2024-03-10 08:00:00,70,8
4.0,5000.0,9.9,56.0,1026.5,2024-03-10 09:00:00,70,9
3.0,6000.0,12.5,51.0,1026.7,2024-03-10 10:00:00,70,10
3.0,8000.0,14.4,39.0,1026.1,2024-03-10 11:00:00,70,11
3.0,8000.0,15.6,34.0,1025.7,2024-03-10 12:00:00,70,12
3.0,8000.0,16.3,32.0,1024.0,2024-03-10 13:00:00,70,13
5.0,10000.0,17.2,27.0,1022.7,2024-03-10 14:00:00,70,14
4.0,10000.0,17.4,28.0,1022.1,2024-03-10 15:00:00,70,15
