wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,9.2,21.0,1029.7,2021-12-01 16:00:00,335,16
1.0,10000.0,7.9,24.0,1029.4,2021-12-01 17:00:00,335,17
2.0,10000.0,5.7,39.0,1029.3,2021-12-01 18:00:00,335,18
2.0,10000.0,3.2,62.0,1029.4,2021-12-01 19:00:00,335,19
2.0,10000.0,3.8,45.0,1029.4,2021-12-01 20:00:00,335,20
2.0,10000.0,2.6,58.0,1029.7,2021-12-01 21:00:00,335,21
2.0,10000.0,3.4,38.0,1029.9,2021-12-01 22:00:00,335,22
1.0,10000.0,1.9,56.0,1030.0,2021-12-01 23:00:00,335,23
2.0,10000.0,1.4,60.0,1029.8,2021-12-02 00:00:00,336,0
1.0,10000.0,0.7,61.0,1028.8,2021-12-02 01:00:00,336,1
3.0,10000.0,-0.1,70.0,1027.8,2021-12-02 02:00:00,336,2
2.0,10000.0,-0.1,71.0,1026.9,2021-12-02 03:00:00,336,3
1.0,10000.0,-1.0,81.0,1026.9,2021-12-02 04:00:00,336,4
2.0,10000.0,0.3,65.0,1026.9,2021-12-02 05:00:00,336,5
2.0,10000.0,0.8,63.0,1026.8,2021-12-02 06:00:00,336,6
2.0,10000.0,-0.7,73.0,1026.8,2021-12-02 07:00:00,336,7
3.0,10000.0,1.1,71.0,1026.7,2021-12-02 08:00:00,336,8
3.0,10000.0,4.4,55.0,1026.8,2021-12-02 09:00:00,336,9
4.0,10000.0,7.5,40.0,1026.4,2021-12-02 10:00:00,336,10
5.0,10000.0,10.3,32.0,1025.6,2021-12-02 11:00:00,336,11
6.0,10000.0,12.5,28.0,1024.0,2021-12-02 12:00:00,336,12
6.0,10000.0,13.2,28.0,1022.9,2021-12-02 13:00:00,336,13
7.0,10000.0,14.2,23.0,1022.0,2021-12-02 14:00:00,336,14
7.0,10000.0,14.2,23.0,1021.7,2021-12-02 15:00:00,336,15
