wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,5000.0,9.3,69.0,1022.2,2024-03-06 16:00:00,66,16
3.0,7000.0,8.5,68.0,1022.3,2024-03-06 17:00:00,66,17
2.0,8000.0,7.8,67.0,1022.2,2024-03-06 18:00:00,66,18
3.0,8000.0,6.6,75.0,1023.3,2024-03-06 19:00:00,66,19
2.0,8000.0,6.6,77.0,1024.2,2024-03-06 20:00:00,66,20
2.0,8000.0,6.4,81.0,1024.2,2024-03-06 21:00:00,66,21
2.0,8000.0,6.2,80.0,1024.8,2024-03-06 22:00:00,66,22
2.0,8000.0,5.7,83.0,1025.1,2024-03-06 23:00:00,66,23
1.0,7000.0,5.6,82.0,1024.8,2024-03-07 00:00:00,67,0
2.0,7000.0,5.4,78.0,1024.6,2024-03-07 01:00:00,67,1
2.0,7000.0,4.2,84.0,1024.3,2024-03-07 02:00:00,67,2
1.0,6000.0,3.6,89.0,1023.8,2024-03-07 03:00:00,67,3
2.0,5000.0,3.8,86.0,1023.0,2024-03-07 04:00:00,67,4
2.0,5000.0,3.2,88.0,1023.5,2024-03-07 05:00:00,67,5
2.0,5000.0,2.4,90.0,1023.6,2024-03-07 06:00:00,67,6
2.0,5000.0,2.6,92.0,1024.5,2024-03-07 07:00:00,67,7
2.0,5000.0,4.1,89.0,1024.8,2024-03-07 08:00:00,67,8
2.0,5000.0,6.3,75.0,1024.7,2024-03-07 09:00:00,67,9
3.0,7000.0,8.3,60.0,1024.4,2024-03-07 10:00:00,67,10
3.0,7000.0,9.5,62.0,1024.4,2024-03-07 11:00:00,67,11
3.0,7000.0,10.6,63.0,1023.6,2024-03-07 12:00:00,67,12
4.0,7000.0,11.7,59.0,1022.4,2024-03-07 13:00:00,67,13
4.0,8000.0,12.7,56.0,1021.4,2024-03-07 14:00:00,67,14
6.0,10000.0,13.7,50.0,1020.4,2024-03-07 15:00:00,67,15
