wsd,pv,t,rh,slp,BJ
2.0,10000.0,17.4,25.0,1020.5,2021-12-22 16:00:00
2.0,10000.0,14.9,37.0,1020.8,2021-12-22 17:00:00
2.0,10000.0,12.6,44.0,1021.3,2021-12-22 18:00:00
2.0,10000.0,10.6,47.0,1021.8,2021-12-22 19:00:00
2.0,8000.0,8.6,58.0,1022.1,2021-12-22 20:00:00
1.0,8000.0,8.9,52.0,1022.1,2021-12-22 21:00:00
1.0,8000.0,6.0,75.0,1021.9,2021-12-22 22:00:00
1.0,7000.0,4.7,84.0,1021.9,2021-12-22 23:00:00
2.0,7000.0,4.5,80.0,1021.6,2021-12-23 00:00:00
1.0,7000.0,6.4,67.0,1021.3,2021-12-23 01:00:00
1.0,6000.0,4.9,70.0,1021.0,2021-12-23 02:00:00
2.0,6000.0,6.1,70.0,1021.2,2021-12-23 03:00:00
3.0,6000.0,5.9,71.0,1021.0,2021-12-23 04:00:00
1.0,5000.0,3.1,85.0,1020.9,2021-12-23 05:00:00
3.0,5000.0,3.8,83.0,1021.2,2021-12-23 06:00:00
2.0,4000.0,3.8,81.0,1021.7,2021-12-23 07:00:00
2.0,3000.0,3.7,85.0,1021.8,2021-12-23 08:00:00
3.0,3500.0,7.9,72.0,1021.9,2021-12-23 09:00:00
3.0,3900.0,11.0,56.0,1021.8,2021-12-23 10:00:00
4.0,5000.0,13.1,46.0,1021.0,2021-12-23 11:00:00
4.0,6000.0,14.6,36.0,1019.8,2021-12-23 12:00:00
5.0,6000.0,15.2,35.0,1018.1,2021-12-23 13:00:00
4.0,6000.0,16.1,33.0,1017.6,2021-12-23 14:00:00
3.0,6000.0,15.8,35.0,1017.4,2021-12-23 15:00:00
