wsd,pv,t,rh,slp,BJ
2.0,2900.0,2.8,93.0,1024.3,2023-02-23 16:00:00
2.0,3500.0,2.8,93.0,1024.3,2023-02-23 17:00:00
3.0,3500.0,2.8,92.0,1024.7,2023-02-23 18:00:00
2.0,4000.0,2.8,93.0,1025.0,2023-02-23 19:00:00
1.0,3800.0,3.0,95.0,1025.5,2023-02-23 20:00:00
1.0,4000.0,3.1,94.0,1025.9,2023-02-23 21:00:00
1.0,3700.0,3.1,95.0,1026.0,2023-02-23 22:00:00
2.0,3200.0,3.2,96.0,1026.1,2023-02-23 23:00:00
1.0,3200.0,3.3,95.0,1026.0,2023-02-24 00:00:00
0.0,3000.0,3.2,96.0,1025.7,2023-02-24 01:00:00
2.0,2600.0,3.5,96.0,1026.4,2023-02-24 02:00:00
2.0,2300.0,3.4,96.0,1026.6,2023-02-24 03:00:00
2.0,2200.0,3.3,96.0,1026.5,2023-02-24 04:00:00
1.0,2200.0,3.2,96.0,1026.9,2023-02-24 05:00:00
1.0,2300.0,3.2,95.0,1027.4,2023-02-24 06:00:00
2.0,2500.0,3.1,94.0,1028.8,2023-02-24 07:00:00
2.0,2500.0,3.2,94.0,1029.9,2023-02-24 08:00:00
3.0,3000.0,3.6,90.0,1030.0,2023-02-24 09:00:00
3.0,3000.0,4.8,88.0,1030.8,2023-02-24 10:00:00
2.0,4000.0,5.5,81.0,1030.8,2023-02-24 11:00:00
2.0,4000.0,6.1,79.0,1030.8,2023-02-24 12:00:00
2.0,4000.0,7.4,76.0,1030.4,2023-02-24 13:00:00
3.0,6000.0,7.8,71.0,1030.1,2023-02-24 14:00:00
2.0,8000.0,8.6,65.0,1030.2,2023-02-24 15:00:00
