wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,4000.0,0.0,77.0,1029.6,2024-02-06 16:00:00,37,16
3.0,3600.0,-0.1,77.0,1030.0,2024-02-06 17:00:00,37,17
3.0,3000.0,-0.4,85.0,1030.5,2024-02-06 18:00:00,37,18
2.0,3000.0,-0.6,87.0,1030.2,2024-02-06 19:00:00,37,19
1.0,2800.0,-0.6,87.0,1031.1,2024-02-06 20:00:00,37,20
1.0,2800.0,-0.4,86.0,1031.7,2024-02-06 21:00:00,37,21
1.0,3000.0,-0.6,87.0,1031.7,2024-02-06 22:00:00,37,22
2.0,2600.0,-0.8,89.0,1031.6,2024-02-06 23:00:00,37,23
3.0,2500.0,-0.8,89.0,1031.8,2024-02-07 00:00:00,38,0
2.0,6000.0,-0.9,79.0,1031.7,2024-02-07 01:00:00,38,1
2.0,6000.0,-1.4,80.0,1030.8,2024-02-07 02:00:00,38,2
1.0,6000.0,-1.4,82.0,1030.1,2024-02-07 03:00:00,38,3
1.0,6000.0,-1.3,86.0,1030.0,2024-02-07 04:00:00,38,4
1.0,5000.0,-1.3,85.0,1029.9,2024-02-07 05:00:00,38,5
2.0,5000.0,-1.3,86.0,1030.7,2024-02-07 06:00:00,38,6
1.0,4500.0,-1.2,84.0,1031.0,2024-02-07 07:00:00,38,7
2.0,3500.0,-1.1,85.0,1031.1,2024-02-07 08:00:00,38,8
2.0,5000.0,-0.3,78.0,1031.6,2024-02-07 09:00:00,38,9
2.0,6000.0,0.3,72.0,1031.7,2024-02-07 10:00:00,38,10
2.0,6000.0,1.0,67.0,1031.5,2024-02-07 11:00:00,38,11
2.0,6000.0,1.8,66.0,1030.8,2024-02-07 12:00:00,38,12
2.0,6000.0,2.2,61.0,1029.9,2024-02-07 13:00:00,38,13
2.0,8000.0,2.8,58.0,1028.9,2024-02-07 14:00:00,38,14
3.0,8000.0,2.7,62.0,1028.7,2024-02-07 15:00:00,38,15
