wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,23.0,56.0,1022.8,2023-10-09 16:00:00,282,16
2.0,10000.0,22.0,62.0,1022.8,2023-10-09 17:00:00,282,17
1.0,10000.0,20.6,69.0,1023.1,2023-10-09 18:00:00,282,18
0.0,10000.0,19.8,79.0,1023.8,2023-10-09 19:00:00,282,19
1.0,10000.0,18.9,82.0,1024.5,2023-10-09 20:00:00,282,20
1.0,10000.0,18.4,89.0,1024.7,2023-10-09 21:00:00,282,21
0.0,10000.0,18.2,91.0,1024.9,2023-10-09 22:00:00,282,22
0.0,10000.0,18.2,90.0,1024.8,2023-10-09 23:00:00,282,23
0.0,10000.0,17.6,89.0,1024.7,2023-10-10 00:00:00,283,0
0.0,10000.0,17.4,93.0,1024.3,2023-10-10 01:00:00,283,1
1.0,10000.0,17.1,94.0,1024.4,2023-10-10 02:00:00,283,2
2.0,10000.0,16.9,94.0,1024.2,2023-10-10 03:00:00,283,3
1.0,6000.0,16.7,91.0,1024.1,2023-10-10 04:00:00,283,4
1.0,6000.0,16.7,92.0,1024.3,2023-10-10 05:00:00,283,5
2.0,6000.0,16.8,89.0,1024.6,2023-10-10 06:00:00,283,6
1.0,6000.0,17.1,88.0,1025.4,2023-10-10 07:00:00,283,7
1.0,5000.0,17.6,87.0,1025.8,2023-10-10 08:00:00,283,8
1.0,5000.0,18.0,87.0,1025.8,2023-10-10 09:00:00,283,9
2.0,5000.0,18.6,81.0,1025.9,2023-10-10 10:00:00,283,10
2.0,5000.0,19.4,77.0,1025.3,2023-10-10 11:00:00,283,11
2.0,6000.0,20.3,66.0,1024.6,2023-10-10 12:00:00,283,12
2.0,5000.0,20.6,65.0,1024.1,2023-10-10 13:00:00,283,13
1.0,6000.0,21.1,59.0,1023.6,2023-10-10 14:00:00,283,14
2.0,6000.0,20.9,62.0,1022.9,2023-10-10 15:00:00,283,15
