wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,27.4,32.0,1014.2,2023-10-15 16:00:00,288,16
2.0,10000.0,26.3,35.0,1014.4,2023-10-15 17:00:00,288,17
2.0,10000.0,24.5,41.0,1014.9,2023-10-15 18:00:00,288,18
2.0,10000.0,23.0,44.0,1015.4,2023-10-15 19:00:00,288,19
2.0,10000.0,22.3,47.0,1016.0,2023-10-15 20:00:00,288,20
2.0,10000.0,21.2,53.0,1016.5,2023-10-15 21:00:00,288,21
3.0,10000.0,19.2,66.0,1016.9,2023-10-15 22:00:00,288,22
2.0,10000.0,19.0,65.0,1017.3,2023-10-15 23:00:00,288,23
3.0,10000.0,18.5,65.0,1017.6,2023-10-16 00:00:00,289,0
1.0,10000.0,17.2,72.0,1017.8,2023-10-16 01:00:00,289,1
0.0,10000.0,15.1,89.0,1017.9,2023-10-16 02:00:00,289,2
1.0,10000.0,15.3,86.0,1018.0,2023-10-16 03:00:00,289,3
1.0,10000.0,15.5,81.0,1018.0,2023-10-16 04:00:00,289,4
1.0,10000.0,15.0,84.0,1018.4,2023-10-16 05:00:00,289,5
1.0,10000.0,14.5,87.0,1019.0,2023-10-16 06:00:00,289,6
1.0,10000.0,15.0,86.0,1019.4,2023-10-16 07:00:00,289,7
2.0,10000.0,17.8,76.0,1020.0,2023-10-16 08:00:00,289,8
2.0,10000.0,20.5,63.0,1020.5,2023-10-16 09:00:00,289,9
1.0,10000.0,22.8,54.0,1020.6,2023-10-16 10:00:00,289,10
2.0,10000.0,24.5,49.0,1020.4,2023-10-16 11:00:00,289,11
2.0,10000.0,26.4,42.0,1019.6,2023-10-16 12:00:00,289,12
2.0,10000.0,27.5,35.0,1018.8,2023-10-16 13:00:00,289,13
1.0,10000.0,28.5,30.0,1018.3,2023-10-16 14:00:00,289,14
2.0,10000.0,28.6,26.0,1018.1,2023-10-16 15:00:00,289,15
