wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,3500.0,0.1,95.0,1028.8,2024-02-01 16:00:00,32,16
7.0,2500.0,-0.8,93.0,1029.0,2024-02-01 17:00:00,32,17
5.0,7000.0,-1.2,92.0,1030.1,2024-02-01 18:00:00,32,18
6.0,10000.0,-1.4,89.0,1030.8,2024-02-01 19:00:00,32,19
5.0,6000.0,-1.7,91.0,1031.2,2024-02-01 20:00:00,32,20
6.0,4000.0,-2.0,93.0,1031.4,2024-02-01 21:00:00,32,21
5.0,4500.0,-2.1,93.0,1032.0,2024-02-01 22:00:00,32,22
5.0,5000.0,-2.0,92.0,1031.4,2024-02-01 23:00:00,32,23
5.0,7000.0,-2.0,91.0,1031.4,2024-02-02 00:00:00,33,0
5.0,7000.0,-2.1,90.0,1031.0,2024-02-02 01:00:00,33,1
5.0,7000.0,-2.3,91.0,1030.5,2024-02-02 02:00:00,33,2
4.0,8000.0,-2.1,89.0,1031.1,2024-02-02 03:00:00,33,3
4.0,7000.0,-2.2,91.0,1029.7,2024-02-02 04:00:00,33,4
3.0,7000.0,-2.0,91.0,1030.1,2024-02-02 05:00:00,33,5
4.0,5000.0,-2.1,91.0,1029.3,2024-02-02 06:00:00,33,6
4.0,5000.0,-1.9,92.0,1029.8,2024-02-02 07:00:00,33,7
3.0,5000.0,-1.7,91.0,1030.7,2024-02-02 08:00:00,33,8
4.0,3000.0,-1.5,93.0,1030.7,2024-02-02 09:00:00,33,9
4.0,2700.0,-1.5,94.0,1031.1,2024-02-02 10:00:00,33,10
5.0,2700.0,-1.3,94.0,1030.1,2024-02-02 11:00:00,33,11
4.0,3500.0,-1.1,93.0,1029.9,2024-02-02 12:00:00,33,12
4.0,3200.0,-0.8,95.0,1028.6,2024-02-02 13:00:00,33,13
4.0,7000.0,-0.5,92.0,1028.4,2024-02-02 14:00:00,33,14
4.0,5000.0,-0.6,94.0,1028.2,2024-02-02 15:00:00,33,15
