wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,8000.0,15.8,65.0,1024.5,2021-10-19 16:00:00,292,16
3.0,8000.0,15.2,69.0,1024.9,2021-10-19 17:00:00,292,17
1.0,8000.0,14.7,75.0,1025.3,2021-10-19 18:00:00,292,18
2.0,6000.0,14.1,81.0,1025.9,2021-10-19 19:00:00,292,19
2.0,6000.0,14.0,82.0,1026.6,2021-10-19 20:00:00,292,20
2.0,6000.0,13.8,83.0,1026.5,2021-10-19 21:00:00,292,21
3.0,5000.0,14.0,82.0,1026.2,2021-10-19 22:00:00,292,22
3.0,6000.0,13.9,79.0,1026.3,2021-10-19 23:00:00,292,23
4.0,6000.0,13.4,79.0,1026.6,2021-10-20 00:00:00,293,0
5.0,9000.0,12.9,75.0,1026.0,2021-10-20 01:00:00,293,1
5.0,9000.0,12.4,74.0,1025.3,2021-10-20 02:00:00,293,2
5.0,9000.0,12.3,77.0,1025.4,2021-10-20 03:00:00,293,3
4.0,9000.0,11.8,82.0,1025.3,2021-10-20 04:00:00,293,4
5.0,9000.0,11.4,86.0,1025.2,2021-10-20 05:00:00,293,5
3.0,9000.0,11.2,87.0,1024.7,2021-10-20 06:00:00,293,6
3.0,9000.0,11.4,86.0,1025.1,2021-10-20 07:00:00,293,7
3.0,10000.0,11.4,83.0,1025.5,2021-10-20 08:00:00,293,8
3.0,10000.0,11.8,80.0,1026.2,2021-10-20 09:00:00,293,9
4.0,10000.0,11.3,83.0,1026.6,2021-10-20 10:00:00,293,10
3.0,10000.0,11.1,89.0,1026.6,2021-10-20 11:00:00,293,11
3.0,8000.0,10.8,93.0,1025.9,2021-10-20 12:00:00,293,12
4.0,8000.0,10.8,90.0,1024.8,2021-10-20 13:00:00,293,13
3.0,8000.0,10.6,91.0,1024.0,2021-10-20 14:00:00,293,14
2.0,8000.0,10.2,93.0,1024.4,2021-10-20 15:00:00,293,15
