wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,30000.0,15.1,28.0,1019.3,2021-11-10 16:00:00,314,16
4.0,30000.0,13.0,36.0,1019.6,2021-11-10 17:00:00,314,17
1.0,30000.0,10.8,43.0,1019.6,2021-11-10 18:00:00,314,18
1.0,10000.0,12.5,36.0,1020.2,2021-11-10 19:00:00,314,19
1.0,10000.0,8.7,58.0,1020.4,2021-11-10 20:00:00,314,20
0.0,10000.0,7.0,67.0,1020.4,2021-11-10 21:00:00,314,21
2.0,10000.0,8.3,58.0,1020.4,2021-11-10 22:00:00,314,22
1.0,10000.0,7.5,66.0,1020.9,2021-11-10 23:00:00,314,23
1.0,10000.0,6.9,67.0,1021.3,2021-11-11 00:00:00,315,0
2.0,10000.0,5.8,77.0,1021.2,2021-11-11 01:00:00,315,1
1.0,10000.0,4.5,92.0,1020.8,2021-11-11 02:00:00,315,2
1.0,10000.0,5.0,77.0,1020.9,2021-11-11 03:00:00,315,3
0.0,10000.0,4.5,80.0,1020.8,2021-11-11 04:00:00,315,4
2.0,10000.0,3.6,85.0,1020.9,2021-11-11 05:00:00,315,5
2.0,10000.0,5.1,77.0,1021.1,2021-11-11 06:00:00,315,6
2.0,10000.0,5.4,75.0,1021.4,2021-11-11 07:00:00,315,7
3.0,10000.0,7.8,70.0,1022.3,2021-11-11 08:00:00,315,8
4.0,10000.0,10.1,58.0,1022.8,2021-11-11 09:00:00,315,9
5.0,10000.0,12.9,43.0,1023.1,2021-11-11 10:00:00,315,10
4.0,10000.0,14.9,39.0,1022.9,2021-11-11 11:00:00,315,11
4.0,10000.0,16.1,34.0,1022.2,2021-11-11 12:00:00,315,12
4.0,10000.0,16.2,35.0,1021.3,2021-11-11 13:00:00,315,13
5.0,10000.0,16.6,30.0,1020.8,2021-11-11 14:00:00,315,14
4.0,10000.0,16.2,31.0,1020.9,2021-11-11 15:00:00,315,15
