wsd,pv,t,rh,slp,BJ
4.0,10000.0,9.4,26.0,1030.9,2021-12-30 16:00:00
3.0,10000.0,6.0,34.0,1031.1,2021-12-30 17:00:00
2.0,10000.0,5.4,35.0,1031.4,2021-12-30 18:00:00
1.0,10000.0,4.0,37.0,1031.8,2021-12-30 19:00:00
1.0,10000.0,2.7,42.0,1032.2,2021-12-30 20:00:00
1.0,10000.0,2.4,42.0,1032.4,2021-12-30 21:00:00
1.0,10000.0,2.0,40.0,1032.9,2021-12-30 22:00:00
0.0,10000.0,0.0,60.0,1032.6,2021-12-30 23:00:00
1.0,10000.0,-2.1,80.0,1032.5,2021-12-31 00:00:00
1.0,10000.0,-1.0,58.0,1032.1,2021-12-31 01:00:00
0.0,10000.0,-2.2,68.0,1032.3,2021-12-31 02:00:00
1.0,10000.0,-2.7,88.0,1032.4,2021-12-31 03:00:00
1.0,10000.0,-2.5,82.0,1032.6,2021-12-31 04:00:00
1.0,10000.0,-2.5,76.0,1032.6,2021-12-31 05:00:00
1.0,10000.0,-2.6,73.0,1033.0,2021-12-31 06:00:00
1.0,10000.0,-2.8,76.0,1033.8,2021-12-31 07:00:00
2.0,10000.0,-2.2,78.0,1033.7,2021-12-31 08:00:00
2.0,10000.0,2.6,61.0,1034.2,2021-12-31 09:00:00
3.0,10000.0,6.6,34.0,1034.4,2021-12-31 10:00:00
4.0,10000.0,8.9,26.0,1033.7,2021-12-31 11:00:00
4.0,10000.0,10.3,23.0,1032.1,2021-12-31 12:00:00
4.0,10000.0,10.1,22.0,1030.7,2021-12-31 13:00:00
3.0,10000.0,10.5,21.0,1030.0,2021-12-31 14:00:00
3.0,10000.0,10.4,22.0,1029.4,2021-12-31 15:00:00
