wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,1400.0,8.8,96.0,1022.8,2023-02-07 16:00:00,38,16
3.0,2200.0,8.9,96.0,1023.0,2023-02-07 17:00:00,38,17
2.0,3000.0,8.6,94.0,1023.4,2023-02-07 18:00:00,38,18
2.0,3300.0,8.5,94.0,1023.6,2023-02-07 19:00:00,38,19
3.0,3000.0,8.4,94.0,1023.8,2023-02-07 20:00:00,38,20
2.0,2800.0,8.4,94.0,1024.1,2023-02-07 21:00:00,38,21
2.0,2500.0,8.0,95.0,1024.3,2023-02-07 22:00:00,38,22
2.0,2500.0,7.9,95.0,1024.5,2023-02-07 23:00:00,38,23
3.0,2200.0,7.7,95.0,1024.8,2023-02-08 00:00:00,39,0
3.0,2500.0,7.5,93.0,1024.7,2023-02-08 01:00:00,39,1
3.0,2900.0,7.3,90.0,1024.8,2023-02-08 02:00:00,39,2
3.0,4000.0,7.0,87.0,1024.7,2023-02-08 03:00:00,39,3
3.0,4000.0,6.7,86.0,1024.6,2023-02-08 04:00:00,39,4
5.0,5000.0,6.7,85.0,1023.5,2023-02-08 05:00:00,39,5
3.0,5000.0,6.6,85.0,1024.7,2023-02-08 06:00:00,39,6
4.0,3800.0,6.2,86.0,1025.4,2023-02-08 07:00:00,39,7
4.0,3500.0,6.4,86.0,1026.0,2023-02-08 08:00:00,39,8
5.0,3500.0,7.2,83.0,1026.1,2023-02-08 09:00:00,39,9
6.0,3500.0,7.9,77.0,1026.2,2023-02-08 10:00:00,39,10
5.0,4000.0,7.9,76.0,1026.5,2023-02-08 11:00:00,39,11
4.0,4000.0,8.2,77.0,1026.3,2023-02-08 12:00:00,39,12
6.0,4500.0,8.0,68.0,1025.5,2023-02-08 13:00:00,39,13
5.0,4500.0,8.3,62.0,1024.8,2023-02-08 14:00:00,39,14
6.0,4000.0,8.5,58.0,1023.8,2023-02-08 15:00:00,39,15
