wsd,pv,t,rh,slp,BJ
3.0,4500.0,11.4,48.0,1027.7,2022-01-17 16:00:00
3.0,4000.0,10.3,53.0,1027.7,2022-01-17 17:00:00
3.0,3000.0,5.5,76.0,1028.3,2022-01-17 18:00:00
2.0,2500.0,5.9,76.0,1028.7,2022-01-17 19:00:00
3.0,2300.0,5.3,78.0,1029.5,2022-01-17 20:00:00
1.0,2000.0,4.0,82.0,1030.0,2022-01-17 21:00:00
2.0,2000.0,3.6,85.0,1029.8,2022-01-17 22:00:00
3.0,1800.0,3.0,88.0,1029.6,2022-01-17 23:00:00
2.0,1800.0,2.3,91.0,1029.3,2022-01-18 00:00:00
2.0,1800.0,2.1,91.0,1029.0,2022-01-18 01:00:00
2.0,1800.0,1.9,91.0,1028.5,2022-01-18 02:00:00
1.0,1700.0,1.5,93.0,1028.4,2022-01-18 03:00:00
2.0,1800.0,1.6,94.0,1028.1,2022-01-18 04:00:00
1.0,1600.0,0.7,95.0,1027.8,2022-01-18 05:00:00
1.0,1400.0,-0.4,97.0,1027.7,2022-01-18 06:00:00
1.0,1400.0,0.5,97.0,1027.9,2022-01-18 07:00:00
1.0,1600.0,0.6,97.0,1027.8,2022-01-18 08:00:00
1.0,1600.0,3.3,97.0,1028.0,2022-01-18 09:00:00
4.0,2400.0,5.6,85.0,1028.0,2022-01-18 10:00:00
4.0,3000.0,7.9,74.0,1027.4,2022-01-18 11:00:00
4.0,3500.0,9.5,67.0,1026.2,2022-01-18 12:00:00
3.0,4000.0,11.0,59.0,1024.7,2022-01-18 13:00:00
2.0,5000.0,12.5,53.0,1023.8,2022-01-18 14:00:00
2.0,5000.0,12.5,47.0,1023.1,2022-01-18 15:00:00
