wsd,pv,t,rh,slp,BJ
2.0,5000.0,0.4,83.0,1033.1,2023-12-19 16:00:00
2.0,5000.0,0.4,85.0,1033.6,2023-12-19 17:00:00
1.0,5000.0,0.3,85.0,1034.1,2023-12-19 18:00:00
1.0,5000.0,0.2,88.0,1034.9,2023-12-19 19:00:00
2.0,5000.0,-0.1,89.0,1035.5,2023-12-19 20:00:00
2.0,4500.0,-0.6,90.0,1036.1,2023-12-19 21:00:00
1.0,4500.0,-0.3,88.0,1036.8,2023-12-19 22:00:00
2.0,4500.0,-0.2,86.0,1037.0,2023-12-19 23:00:00
1.0,4500.0,-0.8,91.0,1036.2,2023-12-20 00:00:00
2.0,3200.0,-2.3,90.0,1036.3,2023-12-20 01:00:00
2.0,1400.0,-2.7,95.0,1036.4,2023-12-20 02:00:00
3.0,2000.0,-3.2,96.0,1036.8,2023-12-20 03:00:00
2.0,2900.0,-2.8,89.0,1036.7,2023-12-20 04:00:00
2.0,3200.0,-3.6,89.0,1036.9,2023-12-20 05:00:00
3.0,3000.0,-4.2,90.0,1037.1,2023-12-20 06:00:00
2.0,2500.0,-3.8,92.0,1037.7,2023-12-20 07:00:00
3.0,2800.0,-3.2,85.0,1038.4,2023-12-20 08:00:00
3.0,3500.0,-2.3,79.0,1038.9,2023-12-20 09:00:00
5.0,5000.0,-1.7,61.0,1039.5,2023-12-20 10:00:00
4.0,6000.0,-0.9,62.0,1038.7,2023-12-20 11:00:00
4.0,6000.0,-0.5,61.0,1037.6,2023-12-20 12:00:00
3.0,6000.0,0.1,60.0,1036.6,2023-12-20 13:00:00
2.0,6000.0,0.5,59.0,1035.8,2023-12-20 14:00:00
3.0,6000.0,0.4,57.0,1035.5,2023-12-20 15:00:00
