wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,8000.0,11.4,42.0,1023.4,2023-02-04 16:00:00,35,16
4.0,8000.0,10.6,43.0,1023.3,2023-02-04 17:00:00,35,17
3.0,8000.0,8.8,48.0,1023.4,2023-02-04 18:00:00,35,18
2.0,8000.0,7.7,53.0,1024.0,2023-02-04 19:00:00,35,19
3.0,6000.0,6.5,59.0,1024.0,2023-02-04 20:00:00,35,20
3.0,5000.0,6.0,62.0,1024.4,2023-02-04 21:00:00,35,21
3.0,5000.0,6.0,62.0,1024.6,2023-02-04 22:00:00,35,22
3.0,5000.0,5.3,63.0,1024.1,2023-02-04 23:00:00,35,23
3.0,6000.0,5.5,63.0,1024.1,2023-02-05 00:00:00,36,0
3.0,6000.0,5.3,65.0,1023.3,2023-02-05 01:00:00,36,1
2.0,5000.0,4.3,70.0,1023.3,2023-02-05 02:00:00,36,2
2.0,5000.0,4.3,71.0,1022.9,2023-02-05 03:00:00,36,3
2.0,5000.0,4.7,67.0,1022.4,2023-02-05 04:00:00,36,4
3.0,5000.0,3.7,72.0,1022.4,2023-02-05 05:00:00,36,5
2.0,5000.0,3.2,73.0,1022.7,2023-02-05 06:00:00,36,6
3.0,5000.0,2.7,74.0,1022.3,2023-02-05 07:00:00,36,7
4.0,4000.0,3.2,73.0,1022.3,2023-02-05 08:00:00,36,8
4.0,7000.0,5.5,64.0,1022.6,2023-02-05 09:00:00,36,9
4.0,9000.0,7.4,58.0,1022.3,2023-02-05 10:00:00,36,10
3.0,9000.0,9.2,53.0,1022.2,2023-02-05 11:00:00,36,11
3.0,10000.0,10.2,49.0,1021.2,2023-02-05 12:00:00,36,12
2.0,10000.0,10.6,51.0,1019.8,2023-02-05 13:00:00,36,13
3.0,7000.0,10.8,52.0,1019.8,2023-02-05 14:00:00,36,14
3.0,8000.0,10.7,53.0,1019.0,2023-02-05 15:00:00,36,15
