wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,29.4,29.0,1015.5,2023-11-01 16:00:00,305,16
2.0,10000.0,26.3,40.0,1015.2,2023-11-01 17:00:00,305,17
5.0,10000.0,24.6,37.0,1015.2,2023-11-01 18:00:00,305,18
3.0,10000.0,22.2,45.0,1015.6,2023-11-01 19:00:00,305,19
3.0,10000.0,20.9,51.0,1016.0,2023-11-01 20:00:00,305,20
3.0,10000.0,19.4,59.0,1016.2,2023-11-01 21:00:00,305,21
5.0,10000.0,19.5,58.0,1016.2,2023-11-01 22:00:00,305,22
5.0,10000.0,18.8,60.0,1015.8,2023-11-01 23:00:00,305,23
4.0,10000.0,17.7,64.0,1015.5,2023-11-02 00:00:00,306,0
3.0,10000.0,17.2,67.0,1015.3,2023-11-02 01:00:00,306,1
1.0,10000.0,15.7,74.0,1015.1,2023-11-02 02:00:00,306,2
3.0,10000.0,16.4,71.0,1014.5,2023-11-02 03:00:00,306,3
2.0,10000.0,15.2,75.0,1014.5,2023-11-02 04:00:00,306,4
3.0,10000.0,15.0,77.0,1014.5,2023-11-02 05:00:00,306,5
3.0,10000.0,13.6,83.0,1014.5,2023-11-02 06:00:00,306,6
4.0,10000.0,15.0,79.0,1014.7,2023-11-02 07:00:00,306,7
4.0,10000.0,18.7,67.0,1015.2,2023-11-02 08:00:00,306,8
5.0,10000.0,21.6,60.0,1015.4,2023-11-02 09:00:00,306,9
4.0,10000.0,24.0,48.0,1015.3,2023-11-02 10:00:00,306,10
3.0,10000.0,26.3,38.0,1014.7,2023-11-02 11:00:00,306,11
2.0,10000.0,27.3,36.0,1013.8,2023-11-02 12:00:00,306,12
3.0,10000.0,28.3,34.0,1012.8,2023-11-02 13:00:00,306,13
2.0,10000.0,29.2,31.0,1012.1,2023-11-02 14:00:00,306,14
3.0,10000.0,29.0,32.0,1011.7,2023-11-02 15:00:00,306,15
