wsd,pv,t,rh,slp,BJ
4.0,20000.0,21.6,67.0,1019.7,2021-10-13 16:00:00
3.0,20000.0,21.2,75.0,1019.6,2021-10-13 17:00:00
2.0,10000.0,20.7,80.0,1019.7,2021-10-13 18:00:00
3.0,10000.0,20.7,84.0,1020.2,2021-10-13 19:00:00
3.0,10000.0,20.7,85.0,1020.4,2021-10-13 20:00:00
3.0,10000.0,20.6,86.0,1020.3,2021-10-13 21:00:00
3.0,10000.0,20.5,87.0,1020.3,2021-10-13 22:00:00
3.0,8000.0,20.5,88.0,1019.9,2021-10-13 23:00:00
3.0,8000.0,20.1,92.0,1019.6,2021-10-14 00:00:00
2.0,8000.0,19.7,96.0,1019.3,2021-10-14 01:00:00
2.0,2000.0,19.3,98.0,1018.9,2021-10-14 02:00:00
2.0,1600.0,19.2,99.0,1018.6,2021-10-14 03:00:00
2.0,1300.0,19.3,99.0,1018.6,2021-10-14 04:00:00
1.0,1300.0,19.3,99.0,1018.9,2021-10-14 05:00:00
1.0,1300.0,19.5,99.0,1019.2,2021-10-14 06:00:00
2.0,1100.0,19.6,99.0,1019.6,2021-10-14 07:00:00
2.0,1300.0,19.5,99.0,1020.0,2021-10-14 08:00:00
2.0,1600.0,19.9,99.0,1020.3,2021-10-14 09:00:00
2.0,2000.0,20.5,99.0,1020.1,2021-10-14 10:00:00
3.0,2700.0,20.8,99.0,1019.8,2021-10-14 11:00:00
3.0,2700.0,20.9,99.0,1018.9,2021-10-14 12:00:00
3.0,2600.0,21.1,99.0,1018.1,2021-10-14 13:00:00
3.0,5000.0,21.1,99.0,1017.6,2021-10-14 14:00:00
3.0,3000.0,21.0,99.0,1017.4,2021-10-14 15:00:00
