wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,6.5,48.0,1028.8,2024-02-26 16:00:00,57,16
3.0,10000.0,6.2,51.0,1029.5,2024-02-26 17:00:00,57,17
3.0,10000.0,5.9,52.0,1030.5,2024-02-26 18:00:00,57,18
1.0,10000.0,5.3,59.0,1030.4,2024-02-26 19:00:00,57,19
3.0,10000.0,4.9,61.0,1030.6,2024-02-26 20:00:00,57,20
5.0,10000.0,4.4,61.0,1031.2,2024-02-26 21:00:00,57,21
3.0,10000.0,4.0,63.0,1031.6,2024-02-26 22:00:00,57,22
3.0,10000.0,3.7,65.0,1031.5,2024-02-26 23:00:00,57,23
2.0,10000.0,3.6,65.0,1031.5,2024-02-27 00:00:00,58,0
2.0,10000.0,3.3,68.0,1031.5,2024-02-27 01:00:00,58,1
2.0,10000.0,2.9,67.0,1031.4,2024-02-27 02:00:00,58,2
2.0,10000.0,2.9,69.0,1031.1,2024-02-27 03:00:00,58,3
2.0,10000.0,1.8,77.0,1030.6,2024-02-27 04:00:00,58,4
2.0,10000.0,1.2,80.0,1030.1,2024-02-27 05:00:00,58,5
3.0,10000.0,0.8,82.0,1029.8,2024-02-27 06:00:00,58,6
2.0,10000.0,0.2,86.0,1029.8,2024-02-27 07:00:00,58,7
2.0,10000.0,1.8,78.0,1030.7,2024-02-27 08:00:00,58,8
3.0,10000.0,3.4,74.0,1031.1,2024-02-27 09:00:00,58,9
1.0,10000.0,5.0,67.0,1031.4,2024-02-27 10:00:00,58,10
1.0,10000.0,5.8,51.0,1031.1,2024-02-27 11:00:00,58,11
1.0,10000.0,6.7,44.0,1029.8,2024-02-27 12:00:00,58,12
3.0,10000.0,7.2,48.0,1028.7,2024-02-27 13:00:00,58,13
3.0,10000.0,7.7,38.0,1027.5,2024-02-27 14:00:00,58,14
3.0,10000.0,8.2,38.0,1026.4,2024-02-27 15:00:00,58,15
