wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,28.5,31.0,1011.4,2023-11-02 16:00:00,306,16
3.0,10000.0,26.6,35.0,1011.2,2023-11-02 17:00:00,306,17
2.0,10000.0,23.5,48.0,1011.9,2023-11-02 18:00:00,306,18
3.0,10000.0,22.1,53.0,1012.1,2023-11-02 19:00:00,306,19
4.0,10000.0,20.4,62.0,1012.2,2023-11-02 20:00:00,306,20
3.0,10000.0,20.5,61.0,1013.3,2023-11-02 21:00:00,306,21
3.0,10000.0,18.8,69.0,1013.4,2023-11-02 22:00:00,306,22
3.0,10000.0,19.1,67.0,1013.2,2023-11-02 23:00:00,306,23
3.0,10000.0,18.7,69.0,1013.0,2023-11-03 00:00:00,307,0
3.0,10000.0,18.3,73.0,1013.0,2023-11-03 01:00:00,307,1
2.0,10000.0,17.3,76.0,1012.8,2023-11-03 02:00:00,307,2
2.0,10000.0,17.4,76.0,1012.6,2023-11-03 03:00:00,307,3
2.0,10000.0,16.5,79.0,1012.9,2023-11-03 04:00:00,307,4
2.0,10000.0,16.6,78.0,1013.1,2023-11-03 05:00:00,307,5
2.0,10000.0,16.7,79.0,1013.4,2023-11-03 06:00:00,307,6
3.0,10000.0,17.3,76.0,1013.9,2023-11-03 07:00:00,307,7
2.0,10000.0,19.1,70.0,1014.5,2023-11-03 08:00:00,307,8
3.0,10000.0,22.0,60.0,1014.8,2023-11-03 09:00:00,307,9
1.0,10000.0,25.0,50.0,1014.7,2023-11-03 10:00:00,307,10
1.0,10000.0,26.7,44.0,1014.0,2023-11-03 11:00:00,307,11
3.0,10000.0,27.4,44.0,1013.6,2023-11-03 12:00:00,307,12
2.0,10000.0,27.7,43.0,1012.8,2023-11-03 13:00:00,307,13
2.0,10000.0,28.6,42.0,1012.4,2023-11-03 14:00:00,307,14
2.0,10000.0,28.2,43.0,1012.6,2023-11-03 15:00:00,307,15
