wsd,pv,t,rh,slp,BJ
3.0,3000.0,9.6,74.0,1025.8,2024-01-06 16:00:00
3.0,2400.0,7.7,86.0,1026.5,2024-01-06 17:00:00
1.0,2000.0,7.1,89.0,1027.2,2024-01-06 18:00:00
0.0,1600.0,6.0,96.0,1027.7,2024-01-06 19:00:00
2.0,1300.0,4.9,95.0,1028.3,2024-01-06 20:00:00
2.0,1000.0,3.8,97.0,1028.8,2024-01-06 21:00:00
2.0,700.0,2.2,98.0,1029.1,2024-01-06 22:00:00
3.0,1800.0,2.0,95.0,1029.4,2024-01-06 23:00:00
3.0,2600.0,2.5,85.0,1029.4,2024-01-07 00:00:00
3.0,3500.0,1.0,84.0,1029.5,2024-01-07 01:00:00
3.0,3600.0,0.4,84.0,1029.8,2024-01-07 02:00:00
2.0,4000.0,0.9,79.0,1030.2,2024-01-07 03:00:00
2.0,4500.0,-0.3,84.0,1030.3,2024-01-07 04:00:00
2.0,4500.0,-1.0,85.0,1030.1,2024-01-07 05:00:00
2.0,4500.0,-0.4,82.0,1030.4,2024-01-07 06:00:00
3.0,3600.0,-0.8,87.0,1031.0,2024-01-07 07:00:00
1.0,3000.0,-1.4,89.0,1031.9,2024-01-07 08:00:00
2.0,2600.0,0.8,87.0,1032.5,2024-01-07 09:00:00
3.0,3200.0,2.8,83.0,1032.6,2024-01-07 10:00:00
4.0,2200.0,3.7,83.0,1032.2,2024-01-07 11:00:00
3.0,2600.0,4.9,78.0,1031.0,2024-01-07 12:00:00
3.0,2400.0,5.6,76.0,1030.1,2024-01-07 13:00:00
3.0,3000.0,6.4,72.0,1029.2,2024-01-07 14:00:00
4.0,4000.0,6.9,65.0,1029.0,2024-01-07 15:00:00
