wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,8.1,21.0,1024.2,2022-12-23 16:00:00,357,16
1.0,10000.0,7.1,22.0,1024.7,2022-12-23 17:00:00,357,17
1.0,10000.0,4.1,31.0,1024.9,2022-12-23 18:00:00,357,18
1.0,10000.0,3.0,36.0,1025.8,2022-12-23 19:00:00,357,19
1.0,10000.0,-0.3,66.0,1026.2,2022-12-23 20:00:00,357,20
2.0,10000.0,0.4,55.0,1027.0,2022-12-23 21:00:00,357,21
2.0,10000.0,0.0,49.0,1027.3,2022-12-23 22:00:00,357,22
2.0,10000.0,0.1,52.0,1027.5,2022-12-23 23:00:00,357,23
1.0,10000.0,-1.4,51.0,1027.9,2022-12-24 00:00:00,358,0
0.0,10000.0,-1.8,57.0,1028.2,2022-12-24 01:00:00,358,1
1.0,10000.0,-3.4,84.0,1028.6,2022-12-24 02:00:00,358,2
2.0,10000.0,-3.6,80.0,1028.7,2022-12-24 03:00:00,358,3
0.0,10000.0,-1.8,58.0,1028.6,2022-12-24 04:00:00,358,4
2.0,10000.0,-4.9,80.0,1028.9,2022-12-24 05:00:00,358,5
1.0,10000.0,-3.9,69.0,1029.4,2022-12-24 06:00:00,358,6
1.0,10000.0,-5.1,80.0,1030.0,2022-12-24 07:00:00,358,7
1.0,10000.0,-3.7,75.0,1030.6,2022-12-24 08:00:00,358,8
2.0,10000.0,0.2,55.0,1031.7,2022-12-24 09:00:00,358,9
2.0,10000.0,2.3,37.0,1032.4,2022-12-24 10:00:00,358,10
3.0,10000.0,3.5,32.0,1032.0,2022-12-24 11:00:00,358,11
4.0,10000.0,5.0,26.0,1030.9,2022-12-24 12:00:00,358,12
4.0,10000.0,6.9,22.0,1029.9,2022-12-24 13:00:00,358,13
5.0,10000.0,6.7,19.0,1029.4,2022-12-24 14:00:00,358,14
4.0,10000.0,6.5,21.0,1029.2,2022-12-24 15:00:00,358,15
