wsd,pv,t,rh,slp,BJ
6.0,30000.0,25.3,16.0,1012.5,2021-02-20 16:00:00
4.0,30000.0,24.5,18.0,1012.3,2021-02-20 17:00:00
3.0,30000.0,21.4,23.0,1012.4,2021-02-20 18:00:00
4.0,20000.0,19.7,24.0,1012.5,2021-02-20 19:00:00
4.0,10000.0,17.4,29.0,1012.8,2021-02-20 20:00:00
5.0,10000.0,17.3,29.0,1012.9,2021-02-20 21:00:00
4.0,10000.0,14.3,37.0,1013.0,2021-02-20 22:00:00
5.0,10000.0,15.3,37.0,1013.2,2021-02-20 23:00:00
5.0,10000.0,12.4,47.0,1013.3,2021-02-21 00:00:00
5.0,10000.0,12.8,49.0,1013.2,2021-02-21 01:00:00
5.0,10000.0,12.1,52.0,1012.8,2021-02-21 02:00:00
5.0,10000.0,9.9,62.0,1012.2,2021-02-21 03:00:00
4.0,10000.0,8.4,66.0,1011.8,2021-02-21 04:00:00
4.0,10000.0,9.9,60.0,1011.4,2021-02-21 05:00:00
6.0,10000.0,9.9,60.0,1011.4,2021-02-21 06:00:00
5.0,20000.0,9.2,63.0,1011.7,2021-02-21 07:00:00
5.0,30000.0,13.3,51.0,1012.0,2021-02-21 08:00:00
5.0,10000.0,17.5,38.0,1012.2,2021-02-21 09:00:00
6.0,10000.0,21.0,29.0,1011.9,2021-02-21 10:00:00
7.0,10000.0,24.0,23.0,1011.7,2021-02-21 11:00:00
6.0,10000.0,26.0,22.0,1010.6,2021-02-21 12:00:00
6.0,10000.0,27.6,17.0,1009.6,2021-02-21 13:00:00
6.0,10000.0,28.5,15.0,1008.8,2021-02-21 14:00:00
5.0,10000.0,28.7,14.0,1008.5,2021-02-21 15:00:00
