wsd,pv,t,rh,slp,BJ
4.0,10000.0,-0.9,45.0,1036.1,2023-12-17 16:00:00
4.0,10000.0,-1.3,46.0,1035.5,2023-12-17 17:00:00
4.0,10000.0,-1.4,51.0,1035.7,2023-12-17 18:00:00
4.0,10000.0,-1.3,50.0,1036.0,2023-12-17 19:00:00
3.0,10000.0,-1.2,54.0,1035.8,2023-12-17 20:00:00
3.0,10000.0,-1.0,47.0,1036.2,2023-12-17 21:00:00
4.0,10000.0,-1.1,48.0,1036.2,2023-12-17 22:00:00
4.0,10000.0,-1.3,48.0,1035.7,2023-12-17 23:00:00
3.0,10000.0,-1.4,49.0,1035.0,2023-12-18 00:00:00
3.0,10000.0,-1.4,49.0,1035.2,2023-12-18 01:00:00
4.0,10000.0,-1.4,48.0,1034.8,2023-12-18 02:00:00
4.0,10000.0,-1.7,53.0,1034.1,2023-12-18 03:00:00
4.0,10000.0,-1.8,56.0,1033.7,2023-12-18 04:00:00
5.0,10000.0,-2.1,64.0,1033.2,2023-12-18 05:00:00
4.0,5000.0,-2.7,75.0,1033.4,2023-12-18 06:00:00
3.0,2000.0,-3.6,92.0,1033.5,2023-12-18 07:00:00
2.0,1000.0,-3.8,94.0,1033.4,2023-12-18 08:00:00
2.0,1400.0,-3.5,94.0,1033.9,2023-12-18 09:00:00
3.0,1200.0,-3.1,94.0,1034.4,2023-12-18 10:00:00
3.0,1500.0,-2.8,93.0,1033.7,2023-12-18 11:00:00
3.0,2000.0,-2.3,90.0,1032.5,2023-12-18 12:00:00
4.0,2000.0,-2.3,90.0,1031.5,2023-12-18 13:00:00
3.0,2400.0,-2.3,91.0,1031.0,2023-12-18 14:00:00
3.0,3000.0,-2.2,91.0,1031.0,2023-12-18 15:00:00
