wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,9.6,22.0,1028.0,2024-12-15 16:00:00,350,16
2.0,10000.0,8.0,27.0,1027.9,2024-12-15 17:00:00,350,17
0.0,10000.0,6.4,30.0,1028.0,2024-12-15 18:00:00,350,18
0.0,10000.0,5.1,33.0,1028.4,2024-12-15 19:00:00,350,19
2.0,10000.0,4.1,44.0,1028.3,2024-12-15 20:00:00,350,20
2.0,10000.0,2.5,48.0,1028.4,2024-12-15 21:00:00,350,21
1.0,10000.0,3.0,46.0,1028.3,2024-12-15 22:00:00,350,22
3.0,10000.0,1.4,53.0,1028.3,2024-12-15 23:00:00,350,23
2.0,10000.0,0.5,55.0,1027.6,2024-12-16 00:00:00,351,0
0.0,10000.0,1.7,68.0,1025.3,2024-12-16 01:00:00,351,1
1.0,10000.0,-1.2,85.0,1025.6,2024-12-16 02:00:00,351,2
0.0,10000.0,1.4,70.0,1025.6,2024-12-16 03:00:00,351,3
1.0,10000.0,-0.1,76.0,1025.7,2024-12-16 04:00:00,351,4
0.0,10000.0,-0.6,81.0,1025.6,2024-12-16 05:00:00,351,5
1.0,10000.0,-0.4,81.0,1026.1,2024-12-16 06:00:00,351,6
0.0,10000.0,-0.6,80.0,1026.8,2024-12-16 07:00:00,351,7
4.0,10000.0,2.8,48.0,1026.9,2024-12-16 08:00:00,351,8
3.0,10000.0,4.6,44.0,1027.0,2024-12-16 09:00:00,351,9
3.0,10000.0,7.7,40.0,1027.1,2024-12-16 10:00:00,351,10
4.0,10000.0,10.3,34.0,1026.4,2024-12-16 11:00:00,351,11
4.0,10000.0,11.8,24.0,1025.4,2024-12-16 12:00:00,351,12
4.0,10000.0,12.7,22.0,1024.5,2024-12-16 13:00:00,351,13
3.0,10000.0,13.2,21.0,1023.8,2024-12-16 14:00:00,351,14
2.0,10000.0,13.4,19.0,1023.4,2024-12-16 15:00:00,351,15
