wsd,pv,t,rh,slp,BJ
3.0,6000.0,7.8,52.0,1027.9,2021-01-03 16:00:00
2.0,6000.0,6.5,58.0,1028.5,2021-01-03 17:00:00
0.0,6000.0,5.8,60.0,1029.2,2021-01-03 18:00:00
2.0,5000.0,3.7,76.0,1029.5,2021-01-03 19:00:00
1.0,5000.0,3.6,77.0,1029.7,2021-01-03 20:00:00
3.0,4000.0,2.8,76.0,1030.3,2021-01-03 21:00:00
1.0,4000.0,2.5,73.0,1030.0,2021-01-03 22:00:00
1.0,4000.0,1.2,88.0,1030.4,2021-01-03 23:00:00
2.0,3500.0,0.3,92.0,1029.3,2021-01-04 00:00:00
1.0,3500.0,1.7,90.0,1029.4,2021-01-04 01:00:00
2.0,2500.0,-0.1,95.0,1028.7,2021-01-04 02:00:00
2.0,2300.0,0.3,93.0,1028.8,2021-01-04 03:00:00
1.0,2000.0,-0.3,93.0,1028.1,2021-01-04 04:00:00
0.0,1800.0,-0.4,95.0,1027.7,2021-01-04 05:00:00
1.0,2200.0,-0.3,93.0,1028.8,2021-01-04 06:00:00
1.0,2200.0,-0.4,94.0,1028.8,2021-01-04 07:00:00
1.0,1600.0,-0.9,94.0,1028.8,2021-01-04 08:00:00
1.0,1600.0,1.0,95.0,1029.0,2021-01-04 09:00:00
1.0,2800.0,4.1,89.0,1029.4,2021-01-04 10:00:00
2.0,3800.0,6.4,76.0,1029.2,2021-01-04 11:00:00
2.0,3500.0,7.5,68.0,1028.0,2021-01-04 12:00:00
2.0,4000.0,8.1,65.0,1026.9,2021-01-04 13:00:00
3.0,4000.0,8.9,63.0,1026.4,2021-01-04 14:00:00
3.0,4000.0,8.6,63.0,1025.8,2021-01-04 15:00:00
