wsd,pv,t,rh,slp,BJ
6.0,1800.0,-0.1,96.0,1025.6,2022-02-17 16:00:00
3.0,1000.0,-0.1,97.0,1025.9,2022-02-17 17:00:00
6.0,1300.0,-0.2,97.0,1026.1,2022-02-17 18:00:00
4.0,1800.0,-0.2,98.0,1026.9,2022-02-17 19:00:00
4.0,2800.0,-0.2,98.0,1027.4,2022-02-17 20:00:00
5.0,2500.0,-0.3,97.0,1027.7,2022-02-17 21:00:00
4.0,4000.0,-0.2,97.0,1027.9,2022-02-17 22:00:00
4.0,4000.0,-0.1,96.0,1027.9,2022-02-17 23:00:00
4.0,3500.0,0.0,96.0,1027.9,2022-02-18 00:00:00
3.0,2600.0,0.0,97.0,1027.9,2022-02-18 01:00:00
4.0,2500.0,-0.1,97.0,1027.6,2022-02-18 02:00:00
4.0,2700.0,-0.1,97.0,1027.1,2022-02-18 03:00:00
4.0,3500.0,0.0,97.0,1026.5,2022-02-18 04:00:00
5.0,4000.0,0.1,96.0,1026.0,2022-02-18 05:00:00
5.0,4000.0,0.2,95.0,1026.0,2022-02-18 06:00:00
4.0,4000.0,0.4,95.0,1026.8,2022-02-18 07:00:00
4.0,3500.0,0.6,92.0,1026.9,2022-02-18 08:00:00
4.0,3600.0,0.8,92.0,1027.2,2022-02-18 09:00:00
3.0,3300.0,1.1,91.0,1027.4,2022-02-18 10:00:00
3.0,3500.0,1.4,91.0,1027.3,2022-02-18 11:00:00
4.0,6000.0,1.7,89.0,1026.5,2022-02-18 12:00:00
3.0,5000.0,1.5,90.0,1026.0,2022-02-18 13:00:00
3.0,3000.0,1.3,92.0,1025.8,2022-02-18 14:00:00
4.0,1800.0,0.8,96.0,1025.5,2022-02-18 15:00:00
