wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,18.2,34.0,1015.7,2023-12-05 16:00:00,339,16
3.0,10000.0,16.3,38.0,1015.6,2023-12-05 17:00:00,339,17
3.0,10000.0,14.3,47.0,1015.5,2023-12-05 18:00:00,339,18
4.0,10000.0,13.4,53.0,1015.8,2023-12-05 19:00:00,339,19
5.0,7000.0,12.6,59.0,1016.0,2023-12-05 20:00:00,339,20
4.0,7000.0,12.1,63.0,1016.2,2023-12-05 21:00:00,339,21
2.0,6000.0,11.8,66.0,1016.8,2023-12-05 22:00:00,339,22
3.0,6000.0,11.2,71.0,1017.1,2023-12-05 23:00:00,339,23
2.0,5000.0,10.9,71.0,1017.2,2023-12-06 00:00:00,340,0
3.0,6000.0,10.9,69.0,1017.2,2023-12-06 01:00:00,340,1
4.0,8000.0,12.8,55.0,1017.8,2023-12-06 02:00:00,340,2
4.0,10000.0,12.2,57.0,1017.4,2023-12-06 03:00:00,340,3
5.0,10000.0,12.5,58.0,1017.6,2023-12-06 04:00:00,340,4
6.0,10000.0,13.5,52.0,1018.1,2023-12-06 05:00:00,340,5
7.0,10000.0,13.8,49.0,1019.0,2023-12-06 06:00:00,340,6
5.0,10000.0,12.9,47.0,1020.1,2023-12-06 07:00:00,340,7
5.0,10000.0,12.4,46.0,1020.9,2023-12-06 08:00:00,340,8
7.0,10000.0,13.6,40.0,1021.7,2023-12-06 09:00:00,340,9
9.0,10000.0,14.5,29.0,1022.4,2023-12-06 10:00:00,340,10
8.0,10000.0,15.2,24.0,1022.0,2023-12-06 11:00:00,340,11
7.0,10000.0,15.7,23.0,1021.2,2023-12-06 12:00:00,340,12
7.0,10000.0,15.7,23.0,1020.4,2023-12-06 13:00:00,340,13
7.0,10000.0,15.7,20.0,1019.7,2023-12-06 14:00:00,340,14
5.0,10000.0,15.6,22.0,1019.4,2023-12-06 15:00:00,340,15
