wsd,pv,t,rh,slp,BJ
4.0,3500.0,3.4,94.0,1024.8,2023-12-11 16:00:00
5.0,1600.0,3.0,96.0,1025.7,2023-12-11 17:00:00
5.0,1300.0,2.9,96.0,1026.1,2023-12-11 18:00:00
6.0,1000.0,2.4,96.0,1026.8,2023-12-11 19:00:00
5.0,1600.0,2.4,96.0,1026.8,2023-12-11 20:00:00
5.0,2600.0,2.1,95.0,1027.9,2023-12-11 21:00:00
5.0,3200.0,1.8,95.0,1028.1,2023-12-11 22:00:00
6.0,2400.0,1.5,95.0,1028.5,2023-12-11 23:00:00
6.0,2600.0,1.5,95.0,1028.4,2023-12-12 00:00:00
5.0,2800.0,1.3,92.0,1028.4,2023-12-12 01:00:00
5.0,3500.0,1.2,91.0,1028.6,2023-12-12 02:00:00
4.0,3000.0,0.8,94.0,1028.4,2023-12-12 03:00:00
3.0,2800.0,0.8,93.0,1028.0,2023-12-12 04:00:00
2.0,3500.0,0.8,92.0,1027.4,2023-12-12 05:00:00
2.0,3500.0,0.8,92.0,1027.8,2023-12-12 06:00:00
5.0,3500.0,0.9,92.0,1029.2,2023-12-12 07:00:00
4.0,2400.0,0.9,93.0,1029.7,2023-12-12 08:00:00
3.0,2400.0,1.1,90.0,1030.0,2023-12-12 09:00:00
2.0,3000.0,1.4,89.0,1030.5,2023-12-12 10:00:00
2.0,3200.0,1.9,88.0,1030.1,2023-12-12 11:00:00
1.0,4000.0,2.2,86.0,1029.3,2023-12-12 12:00:00
1.0,4500.0,2.4,84.0,1028.3,2023-12-12 13:00:00
2.0,4800.0,2.4,82.0,1028.0,2023-12-12 14:00:00
2.0,4800.0,2.6,81.0,1027.8,2023-12-12 15:00:00
