wsd,pv,t,rh,slp,BJ
2.0,4000.0,13.9,95.0,1021.9,2022-10-26 16:00:00
2.0,5000.0,13.7,95.0,1021.8,2022-10-26 17:00:00
2.0,5000.0,13.6,95.0,1022.0,2022-10-26 18:00:00
3.0,5000.0,13.7,95.0,1022.5,2022-10-26 19:00:00
2.0,4000.0,13.7,96.0,1022.8,2022-10-26 20:00:00
1.0,4000.0,13.6,95.0,1023.1,2022-10-26 21:00:00
1.0,4000.0,13.5,96.0,1023.3,2022-10-26 22:00:00
1.0,3000.0,13.5,96.0,1023.4,2022-10-26 23:00:00
2.0,2500.0,13.4,97.0,1023.6,2022-10-27 00:00:00
2.0,2000.0,13.4,97.0,1023.4,2022-10-27 01:00:00
3.0,2000.0,13.5,97.0,1023.2,2022-10-27 02:00:00
3.0,2000.0,13.5,96.0,1022.9,2022-10-27 03:00:00
3.0,2200.0,13.5,96.0,1023.2,2022-10-27 04:00:00
3.0,2100.0,13.7,96.0,1023.3,2022-10-27 05:00:00
2.0,1800.0,13.7,96.0,1023.7,2022-10-27 06:00:00
2.0,1700.0,13.7,96.0,1023.7,2022-10-27 07:00:00
2.0,1900.0,14.3,96.0,1024.3,2022-10-27 08:00:00
2.0,2500.0,14.7,95.0,1025.1,2022-10-27 09:00:00
3.0,3800.0,15.4,93.0,1025.1,2022-10-27 10:00:00
3.0,7000.0,15.6,90.0,1025.2,2022-10-27 11:00:00
1.0,1700.0,15.3,94.0,1025.2,2022-10-27 12:00:00
2.0,2800.0,15.5,97.0,1024.4,2022-10-27 13:00:00
3.0,3000.0,15.8,96.0,1024.2,2022-10-27 14:00:00
3.0,3200.0,15.8,96.0,1024.3,2022-10-27 15:00:00
