wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,10000.0,17.3,57.0,1016.2,2023-03-30 16:00:00,89,16
4.0,10000.0,17.2,58.0,1015.8,2023-03-30 17:00:00,89,17
5.0,10000.0,16.3,59.0,1016.2,2023-03-30 18:00:00,89,18
3.0,10000.0,14.8,68.0,1016.7,2023-03-30 19:00:00,89,19
3.0,10000.0,13.6,74.0,1017.2,2023-03-30 20:00:00,89,20
2.0,10000.0,12.9,77.0,1018.0,2023-03-30 21:00:00,89,21
2.0,8000.0,12.5,79.0,1018.7,2023-03-30 22:00:00,89,22
3.0,6000.0,11.8,83.0,1018.5,2023-03-30 23:00:00,89,23
2.0,5000.0,11.3,85.0,1018.4,2023-03-31 00:00:00,90,0
2.0,4500.0,10.9,88.0,1018.1,2023-03-31 01:00:00,90,1
3.0,4000.0,10.4,90.0,1017.5,2023-03-31 02:00:00,90,2
2.0,3600.0,9.8,91.0,1017.2,2023-03-31 03:00:00,90,3
2.0,3200.0,9.4,93.0,1017.0,2023-03-31 04:00:00,90,4
2.0,3200.0,9.5,93.0,1017.3,2023-03-31 05:00:00,90,5
3.0,2300.0,9.2,94.0,1017.6,2023-03-31 06:00:00,90,6
2.0,2300.0,9.8,94.0,1018.0,2023-03-31 07:00:00,90,7
3.0,3000.0,11.8,89.0,1018.7,2023-03-31 08:00:00,90,8
4.0,4000.0,13.5,77.0,1019.0,2023-03-31 09:00:00,90,9
5.0,6000.0,14.7,69.0,1019.0,2023-03-31 10:00:00,90,10
5.0,7000.0,15.5,65.0,1019.0,2023-03-31 11:00:00,90,11
5.0,8000.0,16.7,60.0,1018.3,2023-03-31 12:00:00,90,12
5.0,8000.0,17.6,56.0,1017.6,2023-03-31 13:00:00,90,13
5.0,8000.0,18.5,56.0,1016.7,2023-03-31 14:00:00,90,14
5.0,8000.0,17.6,56.0,1015.9,2023-03-31 15:00:00,90,15
