wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,27.0,24.0,1016.1,2023-03-09 16:00:00,68,16
3.0,10000.0,26.5,27.0,1015.7,2023-03-09 17:00:00,68,17
4.0,10000.0,23.1,43.0,1015.9,2023-03-09 18:00:00,68,18
4.0,10000.0,20.0,56.0,1016.3,2023-03-09 19:00:00,68,19
5.0,10000.0,17.9,63.0,1016.6,2023-03-09 20:00:00,68,20
4.0,10000.0,17.1,63.0,1016.9,2023-03-09 21:00:00,68,21
5.0,10000.0,15.8,67.0,1017.3,2023-03-09 22:00:00,68,22
5.0,10000.0,15.2,72.0,1017.5,2023-03-09 23:00:00,68,23
5.0,6000.0,14.8,77.0,1017.6,2023-03-10 00:00:00,69,0
4.0,5000.0,13.4,87.0,1017.9,2023-03-10 01:00:00,69,1
3.0,4000.0,13.0,92.0,1017.6,2023-03-10 02:00:00,69,2
3.0,3000.0,13.1,92.0,1017.1,2023-03-10 03:00:00,69,3
4.0,2500.0,12.1,94.0,1016.6,2023-03-10 04:00:00,69,4
3.0,2600.0,11.8,93.0,1016.7,2023-03-10 05:00:00,69,5
3.0,2000.0,11.4,96.0,1016.6,2023-03-10 06:00:00,69,6
4.0,2200.0,12.0,96.0,1016.9,2023-03-10 07:00:00,69,7
4.0,3500.0,15.4,84.0,1017.4,2023-03-10 08:00:00,69,8
4.0,6000.0,18.7,66.0,1018.0,2023-03-10 09:00:00,69,9
5.0,10000.0,22.9,39.0,1018.2,2023-03-10 10:00:00,69,10
4.0,10000.0,25.4,29.0,1017.4,2023-03-10 11:00:00,69,11
5.0,10000.0,27.5,17.0,1016.6,2023-03-10 12:00:00,69,12
6.0,10000.0,27.7,17.0,1015.6,2023-03-10 13:00:00,69,13
5.0,10000.0,28.2,19.0,1014.5,2023-03-10 14:00:00,69,14
6.0,10000.0,27.9,21.0,1013.7,2023-03-10 15:00:00,69,15
