wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,6000.0,9.1,82.0,1022.4,2022-11-14 16:00:00,318,16
1.0,7000.0,9.1,81.0,1022.2,2022-11-14 17:00:00,318,17
2.0,8000.0,9.1,77.0,1021.9,2022-11-14 18:00:00,318,18
1.0,8000.0,9.0,79.0,1022.4,2022-11-14 19:00:00,318,19
1.0,8000.0,8.8,83.0,1022.7,2022-11-14 20:00:00,318,20
1.0,6000.0,8.6,85.0,1022.8,2022-11-14 21:00:00,318,21
0.0,5000.0,7.8,91.0,1022.7,2022-11-14 22:00:00,318,22
0.0,4000.0,7.4,95.0,1022.6,2022-11-14 23:00:00,318,23
1.0,4000.0,7.2,95.0,1022.5,2022-11-15 00:00:00,319,0
0.0,3600.0,6.8,96.0,1022.1,2022-11-15 01:00:00,319,1
0.0,2500.0,6.6,96.0,1021.8,2022-11-15 02:00:00,319,2
2.0,300.0,6.0,96.0,1021.4,2022-11-15 03:00:00,319,3
2.0,3000.0,7.5,97.0,1021.5,2022-11-15 04:00:00,319,4
2.0,3000.0,7.6,96.0,1022.1,2022-11-15 05:00:00,319,5
0.0,2000.0,6.8,97.0,1022.5,2022-11-15 06:00:00,319,6
2.0,1100.0,6.6,97.0,1022.6,2022-11-15 07:00:00,319,7
1.0,200.0,7.2,98.0,1022.4,2022-11-15 08:00:00,319,8
2.0,2800.0,8.6,97.0,1023.3,2022-11-15 09:00:00,319,9
1.0,10000.0,10.9,76.0,1023.1,2022-11-15 10:00:00,319,10
2.0,10000.0,12.4,61.0,1022.5,2022-11-15 11:00:00,319,11
2.0,10000.0,14.2,46.0,1022.0,2022-11-15 12:00:00,319,12
2.0,10000.0,15.0,43.0,1021.0,2022-11-15 13:00:00,319,13
2.0,10000.0,16.1,34.0,1020.2,2022-11-15 14:00:00,319,14
1.0,10000.0,16.4,35.0,1019.9,2022-11-15 15:00:00,319,15
