wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,20.4,36.0,1020.6,2023-11-20 16:00:00,324,16
2.0,10000.0,17.7,42.0,1020.9,2023-11-20 17:00:00,324,17
3.0,10000.0,16.4,47.0,1020.9,2023-11-20 18:00:00,324,18
3.0,10000.0,15.9,48.0,1021.1,2023-11-20 19:00:00,324,19
3.0,10000.0,15.5,51.0,1021.1,2023-11-20 20:00:00,324,20
3.0,10000.0,14.3,56.0,1021.0,2023-11-20 21:00:00,324,21
3.0,10000.0,13.8,58.0,1020.8,2023-11-20 22:00:00,324,22
2.0,10000.0,11.0,70.0,1020.4,2023-11-20 23:00:00,324,23
3.0,10000.0,11.7,64.0,1019.8,2023-11-21 00:00:00,325,0
2.0,10000.0,9.6,74.0,1019.6,2023-11-21 01:00:00,325,1
4.0,10000.0,8.5,80.0,1019.1,2023-11-21 02:00:00,325,2
3.0,10000.0,9.0,78.0,1018.8,2023-11-21 03:00:00,325,3
2.0,9000.0,9.1,78.0,1018.7,2023-11-21 04:00:00,325,4
3.0,8000.0,8.3,81.0,1018.6,2023-11-21 05:00:00,325,5
3.0,7000.0,8.1,82.0,1018.8,2023-11-21 06:00:00,325,6
3.0,6000.0,7.5,86.0,1019.0,2023-11-21 07:00:00,325,7
3.0,6000.0,11.1,78.0,1019.5,2023-11-21 08:00:00,325,8
3.0,7000.0,14.1,67.0,1019.4,2023-11-21 09:00:00,325,9
2.0,8000.0,16.6,58.0,1019.2,2023-11-21 10:00:00,325,10
3.0,10000.0,19.3,48.0,1018.7,2023-11-21 11:00:00,325,11
2.0,10000.0,21.1,37.0,1017.1,2023-11-21 12:00:00,325,12
3.0,10000.0,22.5,33.0,1015.9,2023-11-21 13:00:00,325,13
3.0,10000.0,23.2,31.0,1015.0,2023-11-21 14:00:00,325,14
3.0,10000.0,22.9,34.0,1014.6,2023-11-21 15:00:00,325,15
