wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,2800.0,8.2,76.0,1023.1,2023-12-29 16:00:00,363,16
3.0,2500.0,6.9,83.0,1023.0,2023-12-29 17:00:00,363,17
2.0,2600.0,6.3,85.0,1023.3,2023-12-29 18:00:00,363,18
1.0,2600.0,6.1,86.0,1022.9,2023-12-29 19:00:00,363,19
1.0,2600.0,6.3,86.0,1022.7,2023-12-29 20:00:00,363,20
3.0,2400.0,6.4,82.0,1022.1,2023-12-29 21:00:00,363,21
3.0,2200.0,6.0,86.0,1022.3,2023-12-29 22:00:00,363,22
2.0,2200.0,5.7,90.0,1022.3,2023-12-29 23:00:00,363,23
1.0,2000.0,5.4,92.0,1021.8,2023-12-30 00:00:00,364,0
2.0,1600.0,5.2,94.0,1020.8,2023-12-30 01:00:00,364,1
1.0,1600.0,5.4,94.0,1020.1,2023-12-30 02:00:00,364,2
1.0,1300.0,5.2,96.0,1020.1,2023-12-30 03:00:00,364,3
1.0,1300.0,5.2,96.0,1019.6,2023-12-30 04:00:00,364,4
3.0,1200.0,5.4,95.0,1018.5,2023-12-30 05:00:00,364,5
1.0,1200.0,5.3,94.0,1017.8,2023-12-30 06:00:00,364,6
2.0,700.0,4.7,96.0,1017.9,2023-12-30 07:00:00,364,7
3.0,600.0,4.9,96.0,1018.0,2023-12-30 08:00:00,364,8
2.0,700.0,5.8,95.0,1018.8,2023-12-30 09:00:00,364,9
2.0,800.0,7.2,90.0,1019.3,2023-12-30 10:00:00,364,10
3.0,1200.0,9.6,86.0,1018.5,2023-12-30 11:00:00,364,11
3.0,1500.0,11.1,81.0,1017.4,2023-12-30 12:00:00,364,12
4.0,2500.0,13.1,73.0,1016.2,2023-12-30 13:00:00,364,13
3.0,5000.0,15.0,59.0,1015.8,2023-12-30 14:00:00,364,14
7.0,5000.0,15.4,55.0,1016.0,2023-12-30 15:00:00,364,15
