wsd,pv,t,rh,slp,BJ
6.0,10000.0,13.7,81.0,1018.6,2022-11-12 16:00:00
5.0,10000.0,13.7,79.0,1019.4,2022-11-12 17:00:00
5.0,10000.0,13.8,78.0,1020.2,2022-11-12 18:00:00
5.0,10000.0,14.0,78.0,1020.6,2022-11-12 19:00:00
5.0,10000.0,14.1,78.0,1021.4,2022-11-12 20:00:00
6.0,10000.0,13.9,78.0,1021.9,2022-11-12 21:00:00
5.0,10000.0,13.7,80.0,1022.7,2022-11-12 22:00:00
5.0,10000.0,13.6,80.0,1023.3,2022-11-12 23:00:00
4.0,10000.0,12.8,75.0,1023.7,2022-11-13 00:00:00
4.0,10000.0,12.4,75.0,1024.1,2022-11-13 01:00:00
5.0,10000.0,12.1,75.0,1024.7,2022-11-13 02:00:00
5.0,10000.0,11.6,79.0,1024.9,2022-11-13 03:00:00
4.0,8000.0,11.2,84.0,1025.0,2022-11-13 04:00:00
5.0,6000.0,10.5,89.0,1025.1,2022-11-13 05:00:00
4.0,4500.0,10.3,90.0,1025.4,2022-11-13 06:00:00
4.0,5000.0,9.8,94.0,1025.8,2022-11-13 07:00:00
4.0,10000.0,10.0,86.0,1026.3,2022-11-13 08:00:00
5.0,10000.0,10.3,78.0,1026.8,2022-11-13 09:00:00
3.0,10000.0,10.6,79.0,1027.3,2022-11-13 10:00:00
5.0,10000.0,10.4,74.0,1027.5,2022-11-13 11:00:00
4.0,10000.0,10.1,76.0,1027.2,2022-11-13 12:00:00
3.0,10000.0,9.7,82.0,1026.6,2022-11-13 13:00:00
4.0,10000.0,9.6,79.0,1026.2,2022-11-13 14:00:00
4.0,10000.0,9.6,78.0,1026.3,2022-11-13 15:00:00
