wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,10.4,87.0,1030.1,2024-11-17 16:00:00,322,16
3.0,10000.0,10.5,85.0,1030.6,2024-11-17 17:00:00,322,17
3.0,10000.0,10.5,84.0,1030.9,2024-11-17 18:00:00,322,18
2.0,10000.0,10.4,85.0,1031.5,2024-11-17 19:00:00,322,19
3.0,10000.0,10.5,85.0,1031.9,2024-11-17 20:00:00,322,20
2.0,10000.0,10.5,88.0,1032.0,2024-11-17 21:00:00,322,21
2.0,10000.0,10.4,90.0,1032.6,2024-11-17 22:00:00,322,22
2.0,10000.0,10.6,90.0,1032.8,2024-11-17 23:00:00,322,23
5.0,10000.0,11.0,75.0,1032.9,2024-11-18 00:00:00,323,0
4.0,10000.0,9.8,77.0,1032.5,2024-11-18 01:00:00,323,1
3.0,10000.0,9.0,86.0,1032.5,2024-11-18 02:00:00,323,2
5.0,10000.0,9.1,81.0,1032.2,2024-11-18 03:00:00,323,3
4.0,10000.0,9.2,81.0,1031.6,2024-11-18 04:00:00,323,4
5.0,10000.0,8.7,85.0,1031.1,2024-11-18 05:00:00,323,5
3.0,10000.0,8.7,86.0,1031.5,2024-11-18 06:00:00,323,6
3.0,10000.0,9.0,82.0,1031.9,2024-11-18 07:00:00,323,7
2.0,10000.0,10.2,70.0,1034.3,2024-11-18 08:00:00,323,8
4.0,10000.0,10.8,68.0,1034.3,2024-11-18 09:00:00,323,9
5.0,10000.0,11.2,63.0,1034.5,2024-11-18 10:00:00,323,10
6.0,10000.0,11.0,65.0,1034.4,2024-11-18 11:00:00,323,11
5.0,10000.0,11.4,67.0,1033.6,2024-11-18 12:00:00,323,12
6.0,10000.0,11.6,65.0,1032.5,2024-11-18 13:00:00,323,13
6.0,10000.0,11.6,64.0,1032.4,2024-11-18 14:00:00,323,14
5.0,10000.0,11.6,65.0,1032.2,2024-11-18 15:00:00,323,15
