wsd,pv,t,rh,slp,BJ
4.0,10000.0,11.7,33.0,1024.2,2023-01-19 16:00:00
2.0,10000.0,10.5,36.0,1024.5,2023-01-19 17:00:00
2.0,10000.0,8.5,42.0,1025.1,2023-01-19 18:00:00
2.0,10000.0,7.5,45.0,1025.9,2023-01-19 19:00:00
0.0,10000.0,5.7,53.0,1026.8,2023-01-19 20:00:00
1.0,10000.0,5.5,54.0,1027.8,2023-01-19 21:00:00
2.0,10000.0,5.5,54.0,1028.4,2023-01-19 22:00:00
2.0,10000.0,4.0,62.0,1029.3,2023-01-19 23:00:00
1.0,10000.0,-0.3,85.0,1029.6,2023-01-20 00:00:00
0.0,10000.0,2.1,72.0,1029.4,2023-01-20 01:00:00
3.0,10000.0,1.6,74.0,1029.8,2023-01-20 02:00:00
2.0,10000.0,0.2,82.0,1029.9,2023-01-20 03:00:00
1.0,10000.0,-0.6,82.0,1030.0,2023-01-20 04:00:00
1.0,10000.0,-0.2,82.0,1030.0,2023-01-20 05:00:00
2.0,10000.0,-0.5,84.0,1030.4,2023-01-20 06:00:00
2.0,10000.0,0.0,71.0,1031.0,2023-01-20 07:00:00
1.0,10000.0,-1.8,88.0,1031.2,2023-01-20 08:00:00
2.0,10000.0,1.5,81.0,1032.3,2023-01-20 09:00:00
5.0,10000.0,4.8,54.0,1032.3,2023-01-20 10:00:00
4.0,10000.0,6.4,51.0,1032.1,2023-01-20 11:00:00
3.0,10000.0,7.8,44.0,1032.0,2023-01-20 12:00:00
3.0,10000.0,8.8,39.0,1031.3,2023-01-20 13:00:00
3.0,10000.0,9.0,39.0,1031.0,2023-01-20 14:00:00
2.0,10000.0,9.3,38.0,1030.7,2023-01-20 15:00:00
