wsd,pv,t,rh,slp,BJ
4.0,10000.0,21.2,32.0,1013.9,2022-03-08 16:00:00
5.0,10000.0,20.3,36.0,1013.7,2022-03-08 17:00:00
5.0,10000.0,18.4,37.0,1013.9,2022-03-08 18:00:00
3.0,10000.0,16.7,39.0,1014.2,2022-03-08 19:00:00
3.0,10000.0,16.0,39.0,1014.9,2022-03-08 20:00:00
3.0,10000.0,15.2,41.0,1015.2,2022-03-08 21:00:00
3.0,10000.0,14.9,40.0,1015.5,2022-03-08 22:00:00
3.0,10000.0,13.8,46.0,1015.8,2022-03-08 23:00:00
4.0,10000.0,13.1,52.0,1015.9,2022-03-09 00:00:00
4.0,10000.0,12.8,56.0,1016.3,2022-03-09 01:00:00
4.0,10000.0,13.0,53.0,1016.4,2022-03-09 02:00:00
4.0,10000.0,13.4,50.0,1016.1,2022-03-09 03:00:00
3.0,10000.0,13.1,52.0,1016.2,2022-03-09 04:00:00
4.0,10000.0,12.7,58.0,1016.6,2022-03-09 05:00:00
4.0,10000.0,11.1,67.0,1017.3,2022-03-09 06:00:00
3.0,10000.0,10.4,70.0,1017.8,2022-03-09 07:00:00
4.0,10000.0,13.5,57.0,1018.4,2022-03-09 08:00:00
4.0,10000.0,16.1,49.0,1018.8,2022-03-09 09:00:00
5.0,20000.0,18.6,39.0,1018.7,2022-03-09 10:00:00
5.0,20000.0,21.0,32.0,1018.6,2022-03-09 11:00:00
8.0,20000.0,21.8,26.0,1017.8,2022-03-09 12:00:00
6.0,10000.0,22.6,26.0,1016.9,2022-03-09 13:00:00
7.0,10000.0,22.5,23.0,1015.8,2022-03-09 14:00:00
6.0,10000.0,22.9,26.0,1015.2,2022-03-09 15:00:00
