wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,6.2,21.0,1030.5,2021-01-17 16:00:00,17,16
5.0,10000.0,5.4,23.0,1029.9,2021-01-17 17:00:00,17,17
3.0,10000.0,3.0,30.0,1029.4,2021-01-17 18:00:00,17,18
3.0,10000.0,2.3,32.0,1029.0,2021-01-17 19:00:00,17,19
4.0,10000.0,1.5,35.0,1028.8,2021-01-17 20:00:00,17,20
3.0,10000.0,0.7,39.0,1028.3,2021-01-17 21:00:00,17,21
3.0,10000.0,0.9,38.0,1027.9,2021-01-17 22:00:00,17,22
3.0,10000.0,0.6,43.0,1027.5,2021-01-17 23:00:00,17,23
4.0,10000.0,0.2,49.0,1026.9,2021-01-18 00:00:00,18,0
4.0,10000.0,0.0,51.0,1026.4,2021-01-18 01:00:00,18,1
3.0,10000.0,-1.8,57.0,1026.2,2021-01-18 02:00:00,18,2
4.0,10000.0,-1.9,56.0,1025.6,2021-01-18 03:00:00,18,3
4.0,10000.0,-1.8,55.0,1025.0,2021-01-18 04:00:00,18,4
4.0,10000.0,-1.7,52.0,1024.8,2021-01-18 05:00:00,18,5
4.0,10000.0,-2.8,63.0,1024.9,2021-01-18 06:00:00,18,6
4.0,10000.0,-3.1,71.0,1024.9,2021-01-18 07:00:00,18,7
3.0,10000.0,-1.1,67.0,1025.4,2021-01-18 08:00:00,18,8
4.0,10000.0,2.8,49.0,1025.8,2021-01-18 09:00:00,18,9
4.0,10000.0,7.1,38.0,1026.2,2021-01-18 10:00:00,18,10
4.0,10000.0,9.9,29.0,1025.9,2021-01-18 11:00:00,18,11
3.0,10000.0,12.2,25.0,1025.0,2021-01-18 12:00:00,18,12
4.0,10000.0,12.5,23.0,1024.2,2021-01-18 13:00:00,18,13
2.0,10000.0,13.3,22.0,1023.3,2021-01-18 14:00:00,18,14
2.0,10000.0,14.0,19.0,1023.0,2021-01-18 15:00:00,18,15
