wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,7.5,51.0,1020.9,2022-12-20 16:00:00,354,16
3.0,10000.0,6.3,58.0,1021.1,2022-12-20 17:00:00,354,17
3.0,10000.0,6.2,56.0,1021.8,2022-12-20 18:00:00,354,18
2.0,10000.0,5.1,64.0,1021.4,2022-12-20 19:00:00,354,19
5.0,10000.0,5.5,64.0,1021.9,2022-12-20 20:00:00,354,20
3.0,10000.0,4.9,68.0,1021.6,2022-12-20 21:00:00,354,21
5.0,7000.0,5.5,58.0,1022.5,2022-12-20 22:00:00,354,22
5.0,6000.0,4.9,60.0,1022.2,2022-12-20 23:00:00,354,23
3.0,6000.0,3.1,68.0,1021.7,2022-12-21 00:00:00,355,0
4.0,6000.0,2.4,68.0,1021.5,2022-12-21 01:00:00,355,1
4.0,7000.0,2.8,62.0,1021.1,2022-12-21 02:00:00,355,2
4.0,7000.0,3.0,60.0,1021.0,2022-12-21 03:00:00,355,3
4.0,7000.0,2.3,65.0,1020.8,2022-12-21 04:00:00,355,4
4.0,8000.0,2.9,61.0,1020.5,2022-12-21 05:00:00,355,5
4.0,8000.0,2.7,62.0,1020.6,2022-12-21 06:00:00,355,6
3.0,8000.0,1.6,66.0,1021.1,2022-12-21 07:00:00,355,7
3.0,10000.0,2.0,65.0,1021.4,2022-12-21 08:00:00,355,8
3.0,10000.0,4.7,54.0,1021.6,2022-12-21 09:00:00,355,9
4.0,10000.0,7.3,40.0,1021.7,2022-12-21 10:00:00,355,10
4.0,10000.0,8.8,28.0,1021.2,2022-12-21 11:00:00,355,11
3.0,10000.0,9.4,28.0,1019.8,2022-12-21 12:00:00,355,12
4.0,10000.0,10.3,27.0,1018.3,2022-12-21 13:00:00,355,13
4.0,10000.0,11.4,27.0,1017.2,2022-12-21 14:00:00,355,14
4.0,10000.0,11.8,29.0,1016.5,2022-12-21 15:00:00,355,15
