wsd,pv,t,rh,slp,BJ
2.0,10000.0,14.2,56.0,1024.9,2024-11-21 16:00:00
2.0,10000.0,12.5,68.0,1025.3,2024-11-21 17:00:00
1.0,9000.0,11.7,72.0,1025.8,2024-11-21 18:00:00
2.0,7000.0,9.8,82.0,1026.1,2024-11-21 19:00:00
2.0,6000.0,9.8,84.0,1026.6,2024-11-21 20:00:00
2.0,5000.0,8.6,87.0,1026.7,2024-11-21 21:00:00
2.0,5000.0,7.6,88.0,1026.7,2024-11-21 22:00:00
1.0,5000.0,7.9,84.0,1026.6,2024-11-21 23:00:00
0.0,5000.0,7.6,90.0,1026.6,2024-11-22 00:00:00
4.0,5000.0,9.8,76.0,1028.2,2024-11-22 01:00:00
4.0,5000.0,9.0,81.0,1028.5,2024-11-22 02:00:00
4.0,6000.0,8.7,82.0,1028.6,2024-11-22 03:00:00
4.0,8000.0,8.2,83.0,1028.6,2024-11-22 04:00:00
4.0,8000.0,7.8,83.0,1028.9,2024-11-22 05:00:00
3.0,10000.0,7.6,83.0,1029.4,2024-11-22 06:00:00
3.0,10000.0,6.8,86.0,1030.0,2024-11-22 07:00:00
0.0,2500.0,6.2,95.0,1028.3,2024-11-22 08:00:00
1.0,3000.0,9.5,89.0,1028.7,2024-11-22 09:00:00
2.0,5000.0,12.8,66.0,1028.7,2024-11-22 10:00:00
2.0,5000.0,14.0,62.0,1028.4,2024-11-22 11:00:00
3.0,5000.0,14.4,59.0,1027.6,2024-11-22 12:00:00
2.0,5000.0,15.1,56.0,1026.9,2024-11-22 13:00:00
4.0,6000.0,15.6,50.0,1026.6,2024-11-22 14:00:00
3.0,7000.0,15.1,49.0,1026.4,2024-11-22 15:00:00
