wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
1.0,7000.0,8.2,57.0,1022.3,2022-01-09 16:00:00,9,16
2.0,6000.0,7.6,61.0,1022.6,2022-01-09 17:00:00,9,17
2.0,7000.0,6.8,65.0,1023.3,2022-01-09 18:00:00,9,18
2.0,6000.0,5.8,72.0,1023.7,2022-01-09 19:00:00,9,19
2.0,5000.0,3.9,84.0,1023.8,2022-01-09 20:00:00,9,20
2.0,4000.0,3.8,83.0,1023.6,2022-01-09 21:00:00,9,21
1.0,4000.0,5.1,79.0,1023.8,2022-01-09 22:00:00,9,22
3.0,4000.0,5.2,81.0,1023.8,2022-01-09 23:00:00,9,23
2.0,3500.0,3.5,85.0,1023.8,2022-01-10 00:00:00,10,0
2.0,3000.0,3.2,89.0,1023.2,2022-01-10 01:00:00,10,1
2.0,2800.0,2.3,90.0,1023.0,2022-01-10 02:00:00,10,2
2.0,1500.0,1.7,92.0,1022.4,2022-01-10 03:00:00,10,3
0.0,2000.0,1.2,96.0,1022.2,2022-01-10 04:00:00,10,4
2.0,2000.0,0.3,97.0,1021.9,2022-01-10 05:00:00,10,5
1.0,1800.0,0.2,97.0,1022.7,2022-01-10 06:00:00,10,6
1.0,1400.0,-0.1,97.0,1023.5,2022-01-10 07:00:00,10,7
3.0,1600.0,-0.1,98.0,1023.6,2022-01-10 08:00:00,10,8
2.0,1800.0,3.8,94.0,1023.9,2022-01-10 09:00:00,10,9
2.0,2900.0,6.2,82.0,1024.4,2022-01-10 10:00:00,10,10
2.0,6000.0,7.2,64.0,1023.9,2022-01-10 11:00:00,10,11
0.0,6000.0,7.0,68.0,1023.1,2022-01-10 12:00:00,10,12
3.0,6000.0,7.0,70.0,1022.9,2022-01-10 13:00:00,10,13
3.0,3200.0,6.6,80.0,1022.6,2022-01-10 14:00:00,10,14
4.0,4500.0,5.9,79.0,1022.8,2022-01-10 15:00:00,10,15
