wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,7000.0,16.6,80.0,1021.1,2022-10-08 16:00:00,281,16
2.0,6000.0,15.9,86.0,1021.5,2022-10-08 17:00:00,281,17
2.0,4000.0,15.3,92.0,1021.5,2022-10-08 18:00:00,281,18
2.0,5000.0,14.6,91.0,1022.1,2022-10-08 19:00:00,281,19
2.0,5000.0,14.2,91.0,1022.9,2022-10-08 20:00:00,281,20
1.0,4000.0,14.0,93.0,1023.2,2022-10-08 21:00:00,281,21
1.0,3000.0,14.0,96.0,1023.7,2022-10-08 22:00:00,281,22
1.0,2800.0,13.9,96.0,1023.4,2022-10-08 23:00:00,281,23
1.0,3300.0,13.9,95.0,1023.4,2022-10-09 00:00:00,282,0
2.0,2200.0,13.8,97.0,1023.5,2022-10-09 01:00:00,282,1
2.0,2500.0,13.6,97.0,1023.4,2022-10-09 02:00:00,282,2
0.0,2800.0,13.5,97.0,1022.7,2022-10-09 03:00:00,282,3
1.0,1800.0,13.6,97.0,1022.4,2022-10-09 04:00:00,282,4
2.0,1700.0,13.4,97.0,1023.4,2022-10-09 05:00:00,282,5
3.0,2000.0,13.5,97.0,1023.7,2022-10-09 06:00:00,282,6
4.0,1400.0,13.7,97.0,1024.3,2022-10-09 07:00:00,282,7
5.0,4500.0,14.6,94.0,1024.9,2022-10-09 08:00:00,282,8
6.0,5000.0,15.9,89.0,1025.1,2022-10-09 09:00:00,282,9
5.0,6000.0,16.7,80.0,1024.8,2022-10-09 10:00:00,282,10
7.0,6000.0,17.5,73.0,1024.9,2022-10-09 11:00:00,282,11
6.0,7000.0,18.2,68.0,1024.8,2022-10-09 12:00:00,282,12
9.0,8000.0,18.5,58.0,1024.8,2022-10-09 13:00:00,282,13
8.0,10000.0,17.4,56.0,1025.0,2022-10-09 14:00:00,282,14
6.0,10000.0,16.6,53.0,1025.3,2022-10-09 15:00:00,282,15
