wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,19.8,24.0,1024.3,2022-10-11 16:00:00,284,16
2.0,10000.0,18.8,27.0,1024.2,2022-10-11 17:00:00,284,17
2.0,10000.0,15.9,36.0,1024.4,2022-10-11 18:00:00,284,18
2.0,10000.0,13.6,52.0,1024.7,2022-10-11 19:00:00,284,19
2.0,10000.0,13.1,52.0,1025.2,2022-10-11 20:00:00,284,20
3.0,10000.0,13.0,46.0,1025.5,2022-10-11 21:00:00,284,21
3.0,10000.0,12.8,50.0,1025.6,2022-10-11 22:00:00,284,22
3.0,10000.0,11.6,58.0,1025.6,2022-10-11 23:00:00,284,23
2.0,10000.0,9.1,78.0,1025.6,2022-10-12 00:00:00,285,0
3.0,10000.0,10.8,61.0,1025.2,2022-10-12 01:00:00,285,1
1.0,10000.0,9.7,68.0,1025.4,2022-10-12 02:00:00,285,2
2.0,10000.0,8.2,79.0,1025.3,2022-10-12 03:00:00,285,3
3.0,10000.0,9.6,76.0,1025.0,2022-10-12 04:00:00,285,4
3.0,10000.0,9.7,78.0,1025.0,2022-10-12 05:00:00,285,5
3.0,10000.0,9.6,80.0,1025.3,2022-10-12 06:00:00,285,6
3.0,10000.0,10.7,76.0,1025.5,2022-10-12 07:00:00,285,7
3.0,10000.0,13.3,70.0,1026.3,2022-10-12 08:00:00,285,8
4.0,10000.0,16.1,59.0,1026.7,2022-10-12 09:00:00,285,9
5.0,10000.0,17.7,49.0,1026.6,2022-10-12 10:00:00,285,10
4.0,10000.0,19.1,44.0,1026.2,2022-10-12 11:00:00,285,11
4.0,10000.0,20.2,42.0,1025.8,2022-10-12 12:00:00,285,12
4.0,10000.0,20.8,38.0,1024.8,2022-10-12 13:00:00,285,13
4.0,10000.0,21.7,38.0,1024.0,2022-10-12 14:00:00,285,14
2.0,10000.0,22.2,39.0,1023.6,2022-10-12 15:00:00,285,15
