wsd,pv,t,rh,slp,BJ
3.0,30000.0,29.0,34.0,1006.4,2022-03-12 16:00:00
2.0,30000.0,27.7,38.0,1006.5,2022-03-12 17:00:00
1.0,30000.0,26.4,43.0,1006.6,2022-03-12 18:00:00
5.0,10000.0,25.7,44.0,1006.7,2022-03-12 19:00:00
4.0,10000.0,24.8,47.0,1007.3,2022-03-12 20:00:00
5.0,10000.0,24.1,51.0,1007.5,2022-03-12 21:00:00
4.0,10000.0,23.8,53.0,1008.1,2022-03-12 22:00:00
2.0,6000.0,20.5,73.0,1008.3,2022-03-12 23:00:00
5.0,4000.0,19.4,78.0,1008.7,2022-03-13 00:00:00
3.0,3800.0,18.8,80.0,1009.0,2022-03-13 01:00:00
3.0,2500.0,17.0,90.0,1009.0,2022-03-13 02:00:00
2.0,2300.0,17.0,91.0,1009.1,2022-03-13 03:00:00
2.0,1800.0,16.6,93.0,1008.7,2022-03-13 04:00:00
3.0,1000.0,15.7,96.0,1009.1,2022-03-13 05:00:00
1.0,1200.0,16.0,96.0,1009.3,2022-03-13 06:00:00
1.0,1600.0,16.3,95.0,1009.9,2022-03-13 07:00:00
2.0,1200.0,16.6,92.0,1010.6,2022-03-13 08:00:00
3.0,1600.0,17.4,89.0,1011.0,2022-03-13 09:00:00
2.0,2200.0,19.7,81.0,1011.1,2022-03-13 10:00:00
2.0,3000.0,21.3,76.0,1010.7,2022-03-13 11:00:00
2.0,3000.0,22.6,73.0,1010.6,2022-03-13 12:00:00
2.0,4500.0,25.4,63.0,1009.7,2022-03-13 13:00:00
1.0,5000.0,27.1,56.0,1008.8,2022-03-13 14:00:00
2.0,6000.0,26.6,55.0,1008.5,2022-03-13 15:00:00
