wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,13.7,18.0,1021.5,2021-01-19 16:00:00,19,16
4.0,10000.0,12.6,21.0,1021.6,2021-01-19 17:00:00,19,17
4.0,10000.0,10.8,24.0,1021.9,2021-01-19 18:00:00,19,18
4.0,10000.0,9.3,28.0,1022.2,2021-01-19 19:00:00,19,19
4.0,8000.0,7.7,36.0,1022.3,2021-01-19 20:00:00,19,20
3.0,8000.0,7.3,40.0,1022.5,2021-01-19 21:00:00,19,21
4.0,7000.0,6.6,47.0,1022.2,2021-01-19 22:00:00,19,22
3.0,7000.0,5.1,51.0,1022.1,2021-01-19 23:00:00,19,23
4.0,7000.0,4.9,51.0,1021.5,2021-01-20 00:00:00,20,0
3.0,6000.0,4.2,56.0,1021.4,2021-01-20 01:00:00,20,1
3.0,6000.0,4.3,57.0,1021.4,2021-01-20 02:00:00,20,2
4.0,6000.0,4.3,59.0,1021.1,2021-01-20 03:00:00,20,3
3.0,5000.0,3.6,64.0,1020.9,2021-01-20 04:00:00,20,4
2.0,5000.0,1.7,72.0,1020.8,2021-01-20 05:00:00,20,5
1.0,5000.0,0.9,78.0,1021.0,2021-01-20 06:00:00,20,6
0.0,4500.0,0.6,81.0,1021.5,2021-01-20 07:00:00,20,7
2.0,4000.0,0.9,85.0,1021.5,2021-01-20 08:00:00,20,8
3.0,5000.0,6.5,63.0,1021.8,2021-01-20 09:00:00,20,9
4.0,5000.0,8.9,53.0,1022.2,2021-01-20 10:00:00,20,10
5.0,7000.0,11.2,41.0,1022.0,2021-01-20 11:00:00,20,11
2.0,8000.0,12.0,37.0,1020.9,2021-01-20 12:00:00,20,12
2.0,8000.0,14.1,34.0,1020.4,2021-01-20 13:00:00,20,13
2.0,8000.0,14.1,36.0,1019.8,2021-01-20 14:00:00,20,14
2.0,8000.0,13.8,36.0,1019.4,2021-01-20 15:00:00,20,15
