wsd,pv,t,rh,slp,BJ
2.0,10000.0,19.1,43.0,1013.5,2022-02-28 16:00:00
2.0,10000.0,17.6,50.0,1013.6,2022-02-28 17:00:00
3.0,10000.0,17.8,45.0,1014.1,2022-02-28 18:00:00
2.0,10000.0,17.3,49.0,1014.5,2022-02-28 19:00:00
3.0,10000.0,16.3,56.0,1015.6,2022-02-28 20:00:00
3.0,8000.0,14.7,71.0,1016.8,2022-02-28 21:00:00
3.0,6000.0,13.5,81.0,1017.6,2022-02-28 22:00:00
3.0,7000.0,13.6,77.0,1018.1,2022-02-28 23:00:00
3.0,7000.0,12.5,85.0,1018.2,2022-03-01 00:00:00
3.0,6000.0,12.4,82.0,1018.2,2022-03-01 01:00:00
4.0,6000.0,12.6,77.0,1018.3,2022-03-01 02:00:00
4.0,7000.0,12.7,70.0,1018.0,2022-03-01 03:00:00
4.0,7000.0,12.4,66.0,1018.0,2022-03-01 04:00:00
4.0,8000.0,11.5,68.0,1018.5,2022-03-01 05:00:00
3.0,8000.0,11.0,65.0,1019.4,2022-03-01 06:00:00
4.0,10000.0,10.2,63.0,1020.0,2022-03-01 07:00:00
6.0,10000.0,10.6,59.0,1020.7,2022-03-01 08:00:00
6.0,7000.0,11.6,59.0,1022.0,2022-03-01 09:00:00
8.0,5000.0,12.5,50.0,1022.9,2022-03-01 10:00:00
5.0,5000.0,13.5,47.0,1023.6,2022-03-01 11:00:00
6.0,5000.0,14.7,42.0,1023.5,2022-03-01 12:00:00
7.0,5000.0,15.4,38.0,1022.6,2022-03-01 13:00:00
6.0,8000.0,15.8,31.0,1022.2,2022-03-01 14:00:00
6.0,10000.0,15.4,27.0,1022.0,2022-03-01 15:00:00
