wsd,pv,t,rh,slp,BJ
1.0,10000.0,10.9,80.0,1026.8,2024-11-20 16:00:00
1.0,10000.0,10.7,81.0,1026.8,2024-11-20 17:00:00
1.0,10000.0,10.6,79.0,1027.0,2024-11-20 18:00:00
1.0,10000.0,10.6,81.0,1027.2,2024-11-20 19:00:00
2.0,8000.0,10.2,87.0,1027.2,2024-11-20 20:00:00
2.0,7000.0,10.0,88.0,1027.3,2024-11-20 21:00:00
2.0,6000.0,10.1,88.0,1027.3,2024-11-20 22:00:00
1.0,6000.0,9.9,90.0,1027.4,2024-11-20 23:00:00
2.0,6000.0,10.1,89.0,1027.3,2024-11-21 00:00:00
0.0,4000.0,6.3,91.0,1026.5,2024-11-21 01:00:00
2.0,4000.0,7.0,90.0,1026.6,2024-11-21 02:00:00
0.0,3300.0,6.3,89.0,1026.8,2024-11-21 03:00:00
2.0,3500.0,6.2,90.0,1026.9,2024-11-21 04:00:00
1.0,3200.0,6.2,95.0,1026.8,2024-11-21 05:00:00
1.0,2600.0,6.0,95.0,1027.3,2024-11-21 06:00:00
1.0,2000.0,4.9,94.0,1027.7,2024-11-21 07:00:00
2.0,300.0,6.1,98.0,1027.6,2024-11-21 08:00:00
1.0,200.0,7.1,98.0,1028.1,2024-11-21 09:00:00
2.0,800.0,8.6,99.0,1028.3,2024-11-21 10:00:00
2.0,8000.0,10.1,94.0,1027.6,2024-11-21 11:00:00
2.0,10000.0,12.7,69.0,1026.6,2024-11-21 12:00:00
1.0,10000.0,13.9,59.0,1025.7,2024-11-21 13:00:00
1.0,10000.0,14.3,56.0,1025.1,2024-11-21 14:00:00
1.0,10000.0,14.5,55.0,1025.1,2024-11-21 15:00:00
