wsd,pv,t,rh,slp,BJ
3.0,6000.0,22.8,79.0,1016.9,2024-10-13 16:00:00
2.0,4500.0,21.9,84.0,1017.0,2024-10-13 17:00:00
3.0,3500.0,21.0,90.0,1017.5,2024-10-13 18:00:00
1.0,4000.0,20.4,89.0,1017.8,2024-10-13 19:00:00
2.0,3500.0,20.1,91.0,1018.3,2024-10-13 20:00:00
4.0,4000.0,19.3,89.0,1018.8,2024-10-13 21:00:00
3.0,4000.0,18.3,92.0,1018.7,2024-10-13 22:00:00
2.0,6000.0,17.8,90.0,1018.6,2024-10-13 23:00:00
2.0,5000.0,17.5,92.0,1018.3,2024-10-14 00:00:00
3.0,3000.0,19.3,93.0,1017.3,2024-10-14 01:00:00
3.0,3000.0,19.0,93.0,1016.9,2024-10-14 02:00:00
2.0,3000.0,18.8,92.0,1016.7,2024-10-14 03:00:00
1.0,2800.0,19.0,92.0,1016.7,2024-10-14 04:00:00
1.0,2800.0,19.3,91.0,1017.1,2024-10-14 05:00:00
0.0,2800.0,18.9,93.0,1017.5,2024-10-14 06:00:00
0.0,3000.0,18.7,93.0,1018.0,2024-10-14 07:00:00
1.0,2500.0,17.8,94.0,1018.1,2024-10-14 08:00:00
1.0,5000.0,19.7,81.0,1018.2,2024-10-14 09:00:00
1.0,8000.0,20.8,76.0,1018.3,2024-10-14 10:00:00
2.0,10000.0,22.3,67.0,1017.8,2024-10-14 11:00:00
2.0,10000.0,23.2,67.0,1017.3,2024-10-14 12:00:00
2.0,10000.0,23.6,64.0,1016.3,2024-10-14 13:00:00
2.0,10000.0,23.7,64.0,1015.5,2024-10-14 14:00:00
1.0,10000.0,24.5,63.0,1015.2,2024-10-14 15:00:00
