wsd,pv,t,rh,slp,BJ
2.0,10000.0,20.6,24.0,1024.0,2023-10-21 16:00:00
2.0,10000.0,19.6,30.0,1024.0,2023-10-21 17:00:00
1.0,10000.0,16.7,44.0,1024.1,2023-10-21 18:00:00
2.0,10000.0,15.1,45.0,1024.6,2023-10-21 19:00:00
2.0,10000.0,15.5,48.0,1025.3,2023-10-21 20:00:00
1.0,10000.0,12.1,81.0,1025.5,2023-10-21 21:00:00
2.0,10000.0,12.7,62.0,1025.5,2023-10-21 22:00:00
1.0,10000.0,11.0,90.0,1024.9,2023-10-21 23:00:00
1.0,10000.0,10.3,91.0,1024.6,2023-10-22 00:00:00
1.0,10000.0,10.2,91.0,1024.2,2023-10-22 01:00:00
2.0,10000.0,11.9,72.0,1023.8,2023-10-22 02:00:00
1.0,10000.0,11.9,72.0,1023.4,2023-10-22 03:00:00
2.0,10000.0,11.8,71.0,1023.0,2023-10-22 04:00:00
2.0,10000.0,12.7,69.0,1022.9,2023-10-22 05:00:00
1.0,10000.0,11.6,91.0,1023.3,2023-10-22 06:00:00
1.0,10000.0,11.9,92.0,1023.7,2023-10-22 07:00:00
2.0,10000.0,12.7,87.0,1024.3,2023-10-22 08:00:00
1.0,10000.0,16.7,63.0,1024.5,2023-10-22 09:00:00
2.0,10000.0,18.5,52.0,1024.6,2023-10-22 10:00:00
2.0,10000.0,20.3,47.0,1023.9,2023-10-22 11:00:00
1.0,10000.0,21.2,39.0,1022.8,2023-10-22 12:00:00
2.0,10000.0,22.2,36.0,1021.8,2023-10-22 13:00:00
2.0,10000.0,22.8,33.0,1021.2,2023-10-22 14:00:00
2.0,10000.0,22.6,30.0,1020.9,2023-10-22 15:00:00
