wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,18.1,30.0,1020.0,2023-01-07 16:00:00,7,16
3.0,10000.0,15.9,33.0,1020.1,2023-01-07 17:00:00,7,17
4.0,8000.0,13.7,41.0,1020.2,2023-01-07 18:00:00,7,18
3.0,8000.0,11.9,50.0,1020.6,2023-01-07 19:00:00,7,19
4.0,8000.0,9.1,59.0,1020.5,2023-01-07 20:00:00,7,20
3.0,8000.0,8.2,63.0,1020.5,2023-01-07 21:00:00,7,21
4.0,8000.0,6.8,68.0,1020.6,2023-01-07 22:00:00,7,22
2.0,8000.0,6.9,67.0,1020.8,2023-01-07 23:00:00,7,23
3.0,8000.0,6.9,67.0,1020.7,2023-01-08 00:00:00,8,0
2.0,8000.0,5.0,74.0,1020.5,2023-01-08 01:00:00,8,1
4.0,8000.0,3.1,82.0,1020.3,2023-01-08 02:00:00,8,2
4.0,8000.0,2.6,82.0,1020.3,2023-01-08 03:00:00,8,3
3.0,7000.0,2.7,81.0,1020.1,2023-01-08 04:00:00,8,4
4.0,7000.0,2.3,86.0,1019.8,2023-01-08 05:00:00,8,5
2.0,6000.0,2.4,83.0,1020.0,2023-01-08 06:00:00,8,6
0.0,5000.0,2.7,83.0,1020.5,2023-01-08 07:00:00,8,7
0.0,6000.0,3.2,84.0,1021.1,2023-01-08 08:00:00,8,8
3.0,7000.0,9.3,66.0,1021.5,2023-01-08 09:00:00,8,9
4.0,10000.0,13.4,45.0,1021.7,2023-01-08 10:00:00,8,10
3.0,10000.0,17.2,29.0,1021.4,2023-01-08 11:00:00,8,11
3.0,10000.0,19.8,19.0,1020.6,2023-01-08 12:00:00,8,12
3.0,10000.0,21.1,19.0,1019.8,2023-01-08 13:00:00,8,13
2.0,10000.0,21.6,19.0,1019.0,2023-01-08 14:00:00,8,14
2.0,10000.0,22.2,16.0,1018.8,2023-01-08 15:00:00,8,15
