wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,6000.0,14.7,41.0,1024.8,2023-01-06 16:00:00,6,16
4.0,6000.0,13.5,43.0,1024.9,2023-01-06 17:00:00,6,17
4.0,6000.0,11.8,46.0,1025.0,2023-01-06 18:00:00,6,18
1.0,6000.0,9.6,53.0,1025.4,2023-01-06 19:00:00,6,19
1.0,6000.0,7.8,60.0,1025.7,2023-01-06 20:00:00,6,20
2.0,6000.0,6.5,66.0,1025.8,2023-01-06 21:00:00,6,21
0.0,6000.0,3.5,81.0,1026.1,2023-01-06 22:00:00,6,22
3.0,5000.0,5.4,78.0,1025.9,2023-01-06 23:00:00,6,23
3.0,4500.0,4.0,77.0,1025.7,2023-01-07 00:00:00,7,0
2.0,4500.0,4.2,76.0,1025.3,2023-01-07 01:00:00,7,1
3.0,4500.0,3.8,76.0,1025.2,2023-01-07 02:00:00,7,2
3.0,4500.0,4.8,70.0,1024.9,2023-01-07 03:00:00,7,3
2.0,4500.0,3.1,78.0,1024.4,2023-01-07 04:00:00,7,4
3.0,4500.0,2.0,82.0,1024.0,2023-01-07 05:00:00,7,5
3.0,5000.0,0.9,86.0,1023.9,2023-01-07 06:00:00,7,6
5.0,5000.0,3.3,81.0,1023.8,2023-01-07 07:00:00,7,7
4.0,5000.0,2.9,82.0,1024.0,2023-01-07 08:00:00,7,8
4.0,6000.0,7.2,68.0,1024.2,2023-01-07 09:00:00,7,9
4.0,7000.0,11.6,55.0,1024.3,2023-01-07 10:00:00,7,10
3.0,8000.0,14.6,43.0,1023.7,2023-01-07 11:00:00,7,11
4.0,10000.0,16.9,30.0,1022.7,2023-01-07 12:00:00,7,12
5.0,10000.0,18.1,27.0,1021.6,2023-01-07 13:00:00,7,13
4.0,10000.0,18.6,28.0,1020.6,2023-01-07 14:00:00,7,14
4.0,10000.0,19.1,27.0,1020.1,2023-01-07 15:00:00,7,15
