wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,22.8,50.0,1017.3,2023-10-13 16:00:00,286,16
2.0,10000.0,21.9,60.0,1017.4,2023-10-13 17:00:00,286,17
2.0,10000.0,20.7,64.0,1017.6,2023-10-13 18:00:00,286,18
2.0,10000.0,20.3,62.0,1017.6,2023-10-13 19:00:00,286,19
2.0,10000.0,19.1,69.0,1017.9,2023-10-13 20:00:00,286,20
2.0,10000.0,18.8,67.0,1018.1,2023-10-13 21:00:00,286,21
0.0,10000.0,16.8,83.0,1018.2,2023-10-13 22:00:00,286,22
2.0,10000.0,17.2,76.0,1018.1,2023-10-13 23:00:00,286,23
3.0,10000.0,16.8,78.0,1017.7,2023-10-14 00:00:00,287,0
2.0,7000.0,16.1,84.0,1017.2,2023-10-14 01:00:00,287,1
2.0,5000.0,16.0,86.0,1016.9,2023-10-14 02:00:00,287,2
3.0,5000.0,16.0,88.0,1016.3,2023-10-14 03:00:00,287,3
2.0,5000.0,15.6,90.0,1015.9,2023-10-14 04:00:00,287,4
2.0,5000.0,15.6,89.0,1016.3,2023-10-14 05:00:00,287,5
1.0,5000.0,15.5,89.0,1016.3,2023-10-14 06:00:00,287,6
2.0,3500.0,15.6,91.0,1016.8,2023-10-14 07:00:00,287,7
2.0,6000.0,16.8,85.0,1016.9,2023-10-14 08:00:00,287,8
2.0,8000.0,19.2,74.0,1017.3,2023-10-14 09:00:00,287,9
4.0,10000.0,21.2,64.0,1017.2,2023-10-14 10:00:00,287,10
3.0,10000.0,22.9,55.0,1016.8,2023-10-14 11:00:00,287,11
4.0,10000.0,23.8,45.0,1015.8,2023-10-14 12:00:00,287,12
4.0,10000.0,24.7,43.0,1014.8,2023-10-14 13:00:00,287,13
4.0,10000.0,24.9,43.0,1014.0,2023-10-14 14:00:00,287,14
5.0,10000.0,25.1,38.0,1013.7,2023-10-14 15:00:00,287,15
